planning_run_id,schedule_candidate_window_id,candidate_id,machine_id,machine_name,workstation_id,workstation_name,planned_downtime_hours,production_impact_level,bottleneck_impact_level,machine_availability_impact_level,estimated_capacity_at_risk_hours,window_impact_level,note_no_capacity_reduction_applied_flag,source_phase,advisory_only_flag
PHASE4-MPS-20260721170405,SCHED-WIN-168,MAINT-CAND-020,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,2.0,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-169,MAINT-CAND-020,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,2.0,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-170,MAINT-CAND-020,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,2.0,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-171,MAINT-CAND-020,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,2.0,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-172,MAINT-CAND-020,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,2.0,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-173,MAINT-CAND-020,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,2.0,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-174,MAINT-CAND-020,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,2.0,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-175,MAINT-CAND-020,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,2.0,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-176,MAINT-CAND-021,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,6.0,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-177,MAINT-CAND-021,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,6.0,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-178,MAINT-CAND-021,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,6.0,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-179,MAINT-CAND-021,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,6.0,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-180,MAINT-CAND-021,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,6.0,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-181,MAINT-CAND-022,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-182,MAINT-CAND-022,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-183,MAINT-CAND-022,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-184,MAINT-CAND-022,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-185,MAINT-CAND-022,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-186,MAINT-CAND-022,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-187,MAINT-CAND-022,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-188,MAINT-CAND-022,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-189,MAINT-CAND-022,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-190,MAINT-CAND-022,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-191,MAINT-CAND-023,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.5,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-192,MAINT-CAND-023,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.5,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-193,MAINT-CAND-023,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.5,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-194,MAINT-CAND-023,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.5,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-195,MAINT-CAND-023,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.5,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-196,MAINT-CAND-024,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,5.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-197,MAINT-CAND-024,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,5.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-198,MAINT-CAND-024,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,5.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-199,MAINT-CAND-024,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,5.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-200,MAINT-CAND-024,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,5.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-201,MAINT-CAND-024,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,5.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-202,MAINT-CAND-024,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,5.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-203,MAINT-CAND-024,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,5.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-204,MAINT-CAND-024,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,5.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-205,MAINT-CAND-024,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,5.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-206,MAINT-CAND-025,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.0,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-207,MAINT-CAND-025,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.0,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-208,MAINT-CAND-025,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.0,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-209,MAINT-CAND-025,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.0,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-210,MAINT-CAND-025,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.0,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-211,MAINT-CAND-025,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.0,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-212,MAINT-CAND-025,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.0,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-213,MAINT-CAND-025,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.0,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-214,MAINT-CAND-025,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.0,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-215,MAINT-CAND-025,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.0,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-216,MAINT-CAND-026,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,2.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-217,MAINT-CAND-026,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,2.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-218,MAINT-CAND-026,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,2.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-219,MAINT-CAND-026,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,2.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-220,MAINT-CAND-026,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,2.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-221,MAINT-CAND-026,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,2.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-222,MAINT-CAND-026,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,2.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-223,MAINT-CAND-026,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,2.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-224,MAINT-CAND-026,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,2.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-225,MAINT-CAND-026,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,2.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
