review_item_id,planning_run_id,candidate_id,schedule_candidate_window_id,machine_id,issue_type,issue_severity,issue_description,recommended_review_action,auto_action_allowed,advisory_only_flag
SCHED-REVIEW-001,PHASE4-MPS-20260711141513,MAINT-CAND-001,SCHED-WIN-001,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,CRITICAL,MAINT-CAND-001 status=BLOCKED_BY_PRODUCTION_IMPACT; priority=CRITICAL,REVIEW_PRODUCTION_IMPACT_WINDOW,False,True
SCHED-REVIEW-161,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-161,M-FORK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-019 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-162,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-162,M-FORK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-019 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-163,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-163,M-FORK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-019 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-164,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-164,M-FORK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-019 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-165,PHASE4-MPS-20260711141513,MAINT-CAND-019,SCHED-WIN-165,M-FORK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-019 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-166,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-166,M-FORK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-020 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-167,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-167,M-FORK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-020 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-168,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-168,M-FORK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-020 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-169,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-169,M-FORK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-020 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-170,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-170,M-FORK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-020 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-171,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-171,M-FORK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-020 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-172,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-172,M-FORK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-020 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-173,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-173,M-FORK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-020 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-174,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-174,M-FORK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-020 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-175,PHASE4-MPS-20260711141513,MAINT-CAND-020,SCHED-WIN-175,M-FORK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-020 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-176,PHASE4-MPS-20260711141513,MAINT-CAND-021,SCHED-WIN-176,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-021 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-177,PHASE4-MPS-20260711141513,MAINT-CAND-021,SCHED-WIN-177,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-021 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-178,PHASE4-MPS-20260711141513,MAINT-CAND-021,SCHED-WIN-178,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-021 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-179,PHASE4-MPS-20260711141513,MAINT-CAND-021,SCHED-WIN-179,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-021 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-180,PHASE4-MPS-20260711141513,MAINT-CAND-021,SCHED-WIN-180,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-021 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-181,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-181,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-022 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-182,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-182,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-022 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-183,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-183,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-022 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-184,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-184,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-022 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-185,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-185,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-022 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-186,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-186,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-022 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-187,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-187,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-022 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-188,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-188,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-022 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-189,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-189,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-022 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-190,PHASE4-MPS-20260711141513,MAINT-CAND-022,SCHED-WIN-190,M-FINAL-STAND-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-022 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-191,PHASE4-MPS-20260711141513,MAINT-CAND-023,SCHED-WIN-191,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-023 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-192,PHASE4-MPS-20260711141513,MAINT-CAND-023,SCHED-WIN-192,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-023 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-193,PHASE4-MPS-20260711141513,MAINT-CAND-023,SCHED-WIN-193,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-023 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-194,PHASE4-MPS-20260711141513,MAINT-CAND-023,SCHED-WIN-194,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-023 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-195,PHASE4-MPS-20260711141513,MAINT-CAND-023,SCHED-WIN-195,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-023 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-196,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-196,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-024 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-197,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-197,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-024 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-198,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-198,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-024 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-199,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-199,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-024 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-200,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-200,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-024 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-201,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-201,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-024 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-202,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-202,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-024 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-203,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-203,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-024 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-204,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-204,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-024 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-205,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-205,M-QC-TOOLS-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-024 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-206,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-206,M-PACK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-025 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-207,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-207,M-PACK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-025 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-208,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-208,M-PACK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-025 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-209,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-209,M-PACK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-025 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-210,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-210,M-PACK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-025 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-211,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-211,M-PACK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-025 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-212,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-212,M-PACK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-025 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-213,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-213,M-PACK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-025 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-214,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-214,M-PACK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-025 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-215,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-215,M-PACK-BENCH-001,CREW_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-025 status=MULTI_BLOCKED; priority=CRITICAL,REVIEW_CREW_CAPACITY_AND_SKILL_COVERAGE,False,True
SCHED-REVIEW-216,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-216,M-PACK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-026 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-217,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-217,M-PACK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-026 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-218,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-218,M-PACK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-026 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-219,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-219,M-PACK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-026 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-220,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-220,M-PACK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-026 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-221,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-221,M-PACK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-026 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-222,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-222,M-PACK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-026 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-223,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-223,M-PACK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-026 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-224,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-224,M-PACK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-026 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-225,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-225,M-PACK-BENCH-001,SPARE_PART_BLOCKED_SCHEDULE_CANDIDATE,CRITICAL,MAINT-CAND-026 status=BLOCKED_BY_SPARE_PART; priority=CRITICAL,REVIEW_SPARE_PART_READINESS,False,True
SCHED-REVIEW-226,PHASE4-MPS-20260711141513,,,,CREW_WINDOW_OVERLOAD,CRITICAL,MAINTENANCE/SKILL-MECH-MAINT window status=OVERLOADED,REVIEW_CREW_WINDOW_CAPACITY,False,True
SCHED-REVIEW-236,PHASE4-MPS-20260711141513,MAINT-CAND-001,SCHED-WIN-006,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-237,PHASE4-MPS-20260711141513,MAINT-CAND-001,SCHED-WIN-007,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-238,PHASE4-MPS-20260711141513,MAINT-CAND-001,SCHED-WIN-008,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-239,PHASE4-MPS-20260711141513,MAINT-CAND-001,SCHED-WIN-009,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-240,PHASE4-MPS-20260711141513,MAINT-CAND-001,SCHED-WIN-010,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-241,PHASE4-MPS-20260711141513,MAINT-CAND-002,SCHED-WIN-011,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-242,PHASE4-MPS-20260711141513,MAINT-CAND-002,SCHED-WIN-012,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-243,PHASE4-MPS-20260711141513,MAINT-CAND-002,SCHED-WIN-013,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-244,PHASE4-MPS-20260711141513,MAINT-CAND-002,SCHED-WIN-014,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-245,PHASE4-MPS-20260711141513,MAINT-CAND-002,SCHED-WIN-015,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-246,PHASE4-MPS-20260711141513,MAINT-CAND-002,SCHED-WIN-016,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-247,PHASE4-MPS-20260711141513,MAINT-CAND-002,SCHED-WIN-017,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-248,PHASE4-MPS-20260711141513,MAINT-CAND-002,SCHED-WIN-018,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-249,PHASE4-MPS-20260711141513,MAINT-CAND-002,SCHED-WIN-019,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-250,PHASE4-MPS-20260711141513,MAINT-CAND-002,SCHED-WIN-020,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-FRAME-JIG-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-256,PHASE4-MPS-20260711141513,MAINT-CAND-004,SCHED-WIN-026,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-257,PHASE4-MPS-20260711141513,MAINT-CAND-004,SCHED-WIN-027,M-WHEEL-TRUE-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-WHEEL-TRUE-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
