planning_run_id,schedule_candidate_window_id,candidate_id,machine_id,machine_name,candidate_type,maintenance_plan_id,required_skill_id,required_crew_type,required_worker_count,maintenance_level,estimated_duration_hours,planned_downtime_hours,candidate_window_period,candidate_window_day,candidate_window_shift,crew_capacity_available_flag,spare_part_ready_flag,production_bottleneck_sensitive_flag,schedule_feasibility_status,schedule_feasibility_reason,scheduling_priority_score,recommended_scheduling_priority,schedule_assignment_status,note_no_schedule_created_flag,source_phase,advisory_only_flag
PHASE4-MPS-20260726202343,SCHED-WIN-092,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,OVERDUE_MAINTENANCE,MP-QC-CAL-001,SKILL-ELEC-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-093,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,OVERDUE_MAINTENANCE,MP-QC-CAL-001,SKILL-ELEC-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-094,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,OVERDUE_MAINTENANCE,MP-QC-CAL-001,SKILL-ELEC-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-095,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,OVERDUE_MAINTENANCE,MP-QC-CAL-001,SKILL-ELEC-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-096,MAINT-CAND-011,M-QC-TOOLS-001,QC Inspection Tool Set,PLANNED_MAINTENANCE,MP-QC-BREAKDOWN-001,SKILL-CORRECTIVE,MAINTENANCE,1.0,BREAKDOWN_REPAIR_PLACEHOLDER,0.0,0.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,175.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-097,MAINT-CAND-011,M-QC-TOOLS-001,QC Inspection Tool Set,PLANNED_MAINTENANCE,MP-QC-BREAKDOWN-001,SKILL-CORRECTIVE,MAINTENANCE,1.0,BREAKDOWN_REPAIR_PLACEHOLDER,0.0,0.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,175.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-098,MAINT-CAND-011,M-QC-TOOLS-001,QC Inspection Tool Set,PLANNED_MAINTENANCE,MP-QC-BREAKDOWN-001,SKILL-CORRECTIVE,MAINTENANCE,1.0,BREAKDOWN_REPAIR_PLACEHOLDER,0.0,0.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,175.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-099,MAINT-CAND-011,M-QC-TOOLS-001,QC Inspection Tool Set,PLANNED_MAINTENANCE,MP-QC-BREAKDOWN-001,SKILL-CORRECTIVE,MAINTENANCE,1.0,BREAKDOWN_REPAIR_PLACEHOLDER,0.0,0.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,175.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-100,MAINT-CAND-011,M-QC-TOOLS-001,QC Inspection Tool Set,PLANNED_MAINTENANCE,MP-QC-BREAKDOWN-001,SKILL-CORRECTIVE,MAINTENANCE,1.0,BREAKDOWN_REPAIR_PLACEHOLDER,0.0,0.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,175.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-101,MAINT-CAND-012,M-PACK-BENCH-001,Packaging Bench and Tool Set,DUE_MAINTENANCE,MP-PACK-MED-001,SKILL-LIGHT-MAINT,MAINTENANCE,1.0,MEDIUM,1.5,1.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,False,True,False,BLOCKED_BY_CREW,BLOCKERS=CREW,147.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-102,MAINT-CAND-012,M-PACK-BENCH-001,Packaging Bench and Tool Set,DUE_MAINTENANCE,MP-PACK-MED-001,SKILL-LIGHT-MAINT,MAINTENANCE,1.0,MEDIUM,1.5,1.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,False,True,False,BLOCKED_BY_CREW,BLOCKERS=CREW,147.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-103,MAINT-CAND-012,M-PACK-BENCH-001,Packaging Bench and Tool Set,DUE_MAINTENANCE,MP-PACK-MED-001,SKILL-LIGHT-MAINT,MAINTENANCE,1.0,MEDIUM,1.5,1.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,07:30-16:00,False,True,False,BLOCKED_BY_CREW,BLOCKERS=CREW,147.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-104,MAINT-CAND-012,M-PACK-BENCH-001,Packaging Bench and Tool Set,DUE_MAINTENANCE,MP-PACK-MED-001,SKILL-LIGHT-MAINT,MAINTENANCE,1.0,MEDIUM,1.5,1.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,07:30-16:00,False,True,False,BLOCKED_BY_CREW,BLOCKERS=CREW,147.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-105,MAINT-CAND-012,M-PACK-BENCH-001,Packaging Bench and Tool Set,DUE_MAINTENANCE,MP-PACK-MED-001,SKILL-LIGHT-MAINT,MAINTENANCE,1.0,MEDIUM,1.5,1.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,07:30-16:00,False,True,False,BLOCKED_BY_CREW,BLOCKERS=CREW,147.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-106,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,4.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-107,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,4.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-108,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,4.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-109,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,4.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-110,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,4.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-111,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,4.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-112,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,4.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-113,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,4.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-114,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,4.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-115,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,4.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-116,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-117,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-118,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-119,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-120,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-121,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-122,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-123,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-124,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-125,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-126,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,222.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-127,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,222.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-128,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,222.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-129,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,222.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-130,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,222.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-131,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,222.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-132,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,222.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-133,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,222.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-134,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,222.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-135,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,REPAIR_RISK_REVIEW,,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,2.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,07:30-16:00,True,False,True,MULTI_BLOCKED,BLOCKERS=PRODUCTION_IMPACT+SPARE_PART,222.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-136,MAINT-CAND-016,M-WHEEL-TRUE-001,Wheel Truing Stand,REPAIR_RISK_REVIEW,,SKILL-BASIC-ADJUSTMENT,MAINTENANCE,1.0,LIGHT,1.5,2.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,False,False,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT+SPARE_PART,215.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-137,MAINT-CAND-016,M-WHEEL-TRUE-001,Wheel Truing Stand,REPAIR_RISK_REVIEW,,SKILL-BASIC-ADJUSTMENT,MAINTENANCE,1.0,LIGHT,1.5,2.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,False,False,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT+SPARE_PART,215.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
