date,sku_id,quantity_demanded,location_id,channel,sales_value,event_label,notes,is_invalid_quantity,event_count,has_event,before_event_flag,during_event_flag,after_event_flag,promotion_flag,holiday_flag,stockout_flag,breakdown_flag,marketing_flag,event_names,event_types,day_of_week,week_of_year,month,quarter,weekend_flag,month_start_flag,month_end_flag,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_min_30,rolling_max_30,demand_change_1,demand_change_7,rolling_trend_7,rolling_trend_30,momentum_7,momentum_30,recent_event_count_7,recent_event_count_30,anomaly_recent_flag,anomaly_count_30,demand_behavior_class,coefficient_of_variation,zero_demand_ratio,event_affected_ratio,data_sufficiency_class
2026-04-10,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,4,15,4,2,0,0,0,0.0,0.0,0.0,0.0,4.0,2.0,2.516611478423583,1.0,2.0000000000000004,1.0666666666666667,1.9815238534040405,0.0,5.0,0.0,0.0,1.0,0.9333333333333333,0.0,-4.0,4.0,6.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-11,SKU-FIL-009,0,WH-SOUTH,online,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,5,15,4,2,1,0,0,0.0,0.0,4.0,0.0,0.0,2.0,2.516611478423583,1.0,2.0000000000000004,0.9333333333333333,1.9106477207072161,0.0,5.0,0.0,-4.0,1.0,1.0666666666666667,-4.0,0.0,3.0,6.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-12,SKU-FIL-009,0,WH-SOUTH,online,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,6,15,4,2,1,0,0,0.0,0.0,5.0,0.0,0.0,1.4285714285714286,2.439750182371333,1.0,2.0000000000000004,0.9333333333333333,1.9106477207072161,0.0,5.0,0.0,-5.0,0.4285714285714286,0.49523809523809526,-5.0,0.0,2.0,6.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-13,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,0,16,4,2,0,0,0,0.0,0.0,5.0,0.0,0.0,0.7142857142857143,1.8898223650461359,1.0,2.0000000000000004,0.9333333333333333,1.9106477207072161,0.0,5.0,0.0,-5.0,-0.2857142857142857,-0.21904761904761905,-5.0,0.0,1.0,6.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-14,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,1,16,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0000000000000004,0.9333333333333333,1.9106477207072161,0.0,5.0,0.0,0.0,-1.0,-0.9333333333333333,0.0,0.0,0.0,6.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-15,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,2,16,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0000000000000004,0.9333333333333333,1.9106477207072161,0.0,5.0,0.0,0.0,-1.0,-0.9333333333333333,0.0,0.0,0.0,6.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-16,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,3,16,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0000000000000004,0.9333333333333333,1.9106477207072161,0.0,5.0,0.0,0.0,-1.0,-0.9333333333333333,0.0,0.0,0.0,6.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-17,SKU-FIL-009,6,WH-SOUTH,retail,108.0,,,False,0,0,0,0,0,0,0,0,0,0,,,4,16,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0000000000000004,0.9333333333333333,1.9106477207072161,0.0,5.0,6.0,6.0,-1.0,-0.9333333333333333,0.0,0.0,0.0,6.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-18,SKU-FIL-009,5,WH-SOUTH,online,90.0,,,False,0,0,0,0,0,0,0,0,0,0,,,5,16,4,2,1,0,0,6.0,0.0,0.0,4.0,0.0,0.8571428571428571,2.267786838055363,1.4285714285714286,2.376626106132736,1.1333333333333333,2.112905065565407,0.0,6.0,-1.0,5.0,-0.5714285714285715,-0.2761904761904762,6.0,6.0,0.0,6.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-19,SKU-FIL-009,4,WH-SOUTH,online,72.0,,,False,0,0,0,0,0,0,0,0,0,0,,,6,16,4,2,1,0,0,5.0,0.0,0.0,5.0,0.0,1.5714285714285714,2.699206232527312,1.5,2.472930370104386,1.3,2.215151586624297,0.0,6.0,-1.0,4.0,0.0714285714285714,0.27142857142857135,5.0,5.0,0.0,6.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-20,SKU-FIL-009,-4,WH-SOUTH,retail,0.0,Anomaly,Source system negative adjustment,True,0,0,0,0,0,0,0,0,0,0,,,0,17,4,2,0,0,0,4.0,6.0,0.0,5.0,0.0,2.142857142857143,2.7342623276105886,1.4285714285714286,2.376626106132736,1.4333333333333333,2.2542424881547904,0.0,6.0,-8.0,-4.0,0.7142857142857142,0.7095238095238094,4.0,4.0,0.0,6.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-21,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,1,17,4,2,0,0,0,-4.0,5.0,0.0,0.0,5.0,1.5714285714285714,3.5523298860110972,0.7857142857142857,2.5473537227897878,1.3,2.4516004624706302,-4.0,6.0,4.0,0.0,0.7857142857142857,0.27142857142857135,-4.0,-9.0,0.0,6.0,1,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-22,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,2,17,4,2,0,0,0,0.0,4.0,0.0,0.0,5.0,1.5714285714285714,3.5523298860110972,0.7857142857142857,2.5473537227897878,1.1333333333333333,2.3596220231117577,-4.0,6.0,0.0,0.0,0.7857142857142857,0.4380952380952381,0.0,-5.0,0.0,6.0,1,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-23,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,3,17,4,2,0,0,0,0.0,-4.0,0.0,0.0,4.0,1.5714285714285714,3.5523298860110972,0.7857142857142857,2.5473537227897878,0.9666666666666667,2.2511810437976827,-4.0,6.0,0.0,0.0,0.7857142857142857,0.6047619047619047,0.0,-4.0,0.0,6.0,1,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-24,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,4,17,4,2,0,0,0,0.0,0.0,6.0,0.0,0.0,1.5714285714285714,3.5523298860110972,0.7857142857142857,2.5473537227897878,0.8333333333333334,2.1827431860143225,-4.0,6.0,0.0,-6.0,0.7857142857142857,0.738095238095238,-6.0,0.0,0.0,6.0,1,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-25,SKU-FIL-009,0,WH-SOUTH,online,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,5,17,4,2,1,0,0,0.0,0.0,5.0,0.0,0.0,0.7142857142857143,2.9840847683606277,0.7857142857142857,2.5473537227897878,0.8333333333333334,2.1827431860143225,-4.0,6.0,0.0,-5.0,-0.0714285714285714,-0.11904761904761907,-5.0,0.0,0.0,6.0,1,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-26,SKU-FIL-009,0,WH-SOUTH,online,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,6,17,4,2,1,0,0,0.0,0.0,4.0,0.0,0.0,0.0,2.3094010767585025,0.7857142857142857,2.5473537227897878,0.8333333333333334,2.1827431860143225,-4.0,6.0,0.0,-4.0,-0.7857142857142857,-0.8333333333333334,-4.0,0.0,0.0,6.0,1,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-27,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,0,18,4,2,0,0,0,0.0,0.0,-4.0,0.0,0.0,-0.5714285714285714,1.5118578920369086,0.7857142857142857,2.5473537227897878,0.8333333333333334,2.1827431860143225,-4.0,6.0,0.0,4.0,-1.3571428571428572,-1.4047619047619047,4.0,0.0,0.0,6.0,1,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-28,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,1,18,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,2.5473537227897878,0.8333333333333334,2.1827431860143225,-4.0,6.0,0.0,0.0,-0.7857142857142857,-0.8333333333333334,0.0,0.0,0.0,6.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-29,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,2,18,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,2.5473537227897878,0.8333333333333334,2.1827431860143225,-4.0,6.0,0.0,0.0,-0.7857142857142857,-0.8333333333333334,0.0,0.0,0.0,6.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-04-30,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,,False,0,0,0,0,0,0,0,0,0,0,,,3,18,4,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857142857142857,2.5473537227897878,0.8333333333333334,2.1827431860143225,-4.0,6.0,4.0,4.0,-0.7857142857142857,-0.8333333333333334,0.0,0.0,0.0,6.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-01,SKU-FIL-009,5,WH-SOUTH,retail,90.0,,,False,0,0,0,0,0,0,0,0,0,0,,,4,18,5,2,0,1,0,4.0,0.0,0.0,6.0,0.0,0.5714285714285714,1.511857892036908,1.0714285714285714,2.6736401493753137,0.9666666666666667,2.2511810437976827,-4.0,6.0,1.0,5.0,-0.5,-0.3952380952380953,4.0,4.0,0.0,6.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-02,SKU-FIL-009,5,WH-SOUTH,online,90.0,,,False,0,0,0,0,0,0,0,0,0,0,,,5,18,5,2,1,0,0,5.0,0.0,0.0,5.0,0.0,1.2857142857142858,2.214669705568282,1.0,2.54195563720897,1.1333333333333333,2.3596220231117577,-4.0,6.0,0.0,5.0,0.2857142857142858,0.1523809523809525,5.0,5.0,0.0,5.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-03,SKU-FIL-009,0,WH-SOUTH,online,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,6,18,5,2,1,0,0,5.0,4.0,0.0,4.0,0.0,2.0,2.5166114784235822,1.0,2.54195563720897,1.3,2.4516004624706302,-4.0,6.0,-5.0,0.0,1.0,0.7,5.0,5.0,0.0,4.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-04,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,0,19,5,2,0,0,0,0.0,5.0,0.0,-4.0,4.0,2.0,2.5166114784235822,0.7142857142857143,2.399633671676108,1.3,2.4516004624706302,-4.0,6.0,0.0,0.0,1.2857142857142856,0.7,0.0,-4.0,0.0,3.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-05,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,1,19,5,2,0,0,0,0.0,5.0,0.0,0.0,5.0,2.0,2.5166114784235822,1.0,2.0000000000000004,1.1666666666666667,2.4080802674978763,-4.0,6.0,0.0,0.0,1.0,0.8333333333333333,0.0,-5.0,0.0,2.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-06,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,2,19,5,2,0,0,0,0.0,0.0,0.0,0.0,5.0,2.0,2.5166114784235822,1.0,2.0000000000000004,1.0,2.3044185443591205,-4.0,6.0,0.0,0.0,1.0,1.0,0.0,-5.0,0.0,1.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-07,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,3,19,5,2,0,0,0,0.0,0.0,4.0,0.0,0.0,2.0,2.5166114784235822,1.0,2.0000000000000004,0.8333333333333334,2.1827431860143225,-4.0,6.0,0.0,-4.0,1.0,1.1666666666666665,-4.0,0.0,0.0,0.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-08,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,4,19,5,2,0,0,0,0.0,0.0,5.0,0.0,0.0,1.4285714285714286,2.439750182371332,1.0,2.0000000000000004,0.8333333333333334,2.1827431860143225,-4.0,6.0,0.0,-5.0,0.4285714285714286,0.5952380952380952,-5.0,0.0,0.0,0.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-09,SKU-FIL-009,0,WH-SOUTH,online,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,5,19,5,2,1,0,0,0.0,0.0,5.0,0.0,0.0,0.7142857142857143,1.889822365046135,1.0,2.0000000000000004,0.8333333333333334,2.1827431860143225,-4.0,6.0,0.0,-5.0,-0.2857142857142857,-0.11904761904761907,-5.0,0.0,0.0,0.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-10,SKU-FIL-009,0,WH-SOUTH,online,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,6,19,5,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0000000000000004,0.8333333333333334,2.1827431860143225,-4.0,6.0,0.0,0.0,-1.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-11,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,0,20,5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0000000000000004,0.8333333333333334,2.1827431860143225,-4.0,6.0,0.0,0.0,-1.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-12,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,1,20,5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0000000000000004,0.8333333333333334,2.1827431860143225,-4.0,6.0,0.0,0.0,-1.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-13,SKU-FIL-009,5,WH-SOUTH,retail,90.0,,,False,0,0,0,0,0,0,0,0,0,0,,,2,20,5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0000000000000004,0.8333333333333334,2.1827431860143225,-4.0,6.0,5.0,5.0,-1.0,-0.8333333333333334,0.0,0.0,0.0,0.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-14,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,,False,0,0,0,0,0,0,0,0,0,0,,,3,20,5,2,0,0,0,5.0,0.0,0.0,4.0,0.0,0.7142857142857143,1.889822365046135,1.3571428571428572,2.2397507710643874,1.0,2.3044185443591205,-4.0,6.0,-1.0,4.0,-0.6428571428571429,-0.2857142857142857,5.0,5.0,0.0,0.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-15,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,,False,0,0,0,0,0,0,0,0,0,0,,,4,20,5,2,0,0,0,4.0,0.0,0.0,5.0,0.0,1.2857142857142858,2.214669705568282,1.3571428571428572,2.2397507710643874,1.1333333333333333,2.3596220231117577,-4.0,6.0,0.0,4.0,-0.0714285714285714,0.1523809523809525,4.0,4.0,0.0,0.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-16,SKU-FIL-009,0,WH-SOUTH,online,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,5,20,5,2,1,0,0,4.0,5.0,0.0,5.0,0.0,1.8571428571428572,2.3401261667248776,1.2857142857142858,2.1277858274442307,1.2666666666666666,2.40593136791689,-4.0,6.0,-4.0,0.0,0.5714285714285714,0.5904761904761906,4.0,4.0,0.0,0.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-17,SKU-FIL-009,0,WH-SOUTH,online,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,6,20,5,2,1,0,0,0.0,4.0,0.0,0.0,6.0,1.8571428571428572,2.3401261667248776,0.9285714285714286,1.8590438284354562,1.2666666666666666,2.40593136791689,-4.0,6.0,0.0,0.0,0.9285714285714286,0.5904761904761906,0.0,-6.0,0.0,0.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-18,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,0,21,5,2,0,0,0,0.0,4.0,0.0,0.0,5.0,1.8571428571428572,2.3401261667248776,0.9285714285714286,1.8590438284354562,1.0666666666666667,2.242740523883952,-4.0,5.0,0.0,0.0,0.9285714285714286,0.7904761904761906,0.0,-5.0,0.0,0.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-19,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,1,21,5,2,0,0,0,0.0,0.0,0.0,0.0,4.0,1.8571428571428572,2.3401261667248776,0.9285714285714286,1.8590438284354562,0.9,2.1229452540572353,-4.0,5.0,0.0,0.0,0.9285714285714286,0.9571428571428572,0.0,-4.0,0.0,0.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-20,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,1,1,1,0,0,0,1,0,0,0,Memorial Day,holiday,2,21,5,2,0,0,0,0.0,0.0,5.0,0.0,-4.0,1.8571428571428572,2.3401261667248776,0.9285714285714286,1.8590438284354562,0.7666666666666667,2.045741301158181,-4.0,5.0,0.0,-5.0,0.9285714285714286,1.0904761904761906,-5.0,4.0,0.0,0.0,0,1.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-21,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,1,1,1,0,0,0,1,0,0,0,Memorial Day,holiday,3,21,5,2,0,0,0,0.0,0.0,4.0,0.0,0.0,1.1428571428571428,1.951800145897065,0.9285714285714286,1.8590438284354562,0.9,1.8448436995751347,0.0,5.0,0.0,-4.0,0.2142857142857142,0.24285714285714277,-4.0,0.0,1.0,1.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-22,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,1,1,1,0,0,0,1,0,0,0,Memorial Day,holiday,4,21,5,2,0,0,0,0.0,0.0,4.0,0.0,0.0,0.5714285714285714,1.5118578920369075,0.9285714285714286,1.8590438284354562,0.9,1.8448436995751347,0.0,5.0,0.0,-4.0,-0.3571428571428572,-0.3285714285714286,-4.0,0.0,2.0,2.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-23,SKU-FIL-009,0,WH-SOUTH,online,0.0,,,False,1,1,1,0,0,0,1,0,0,0,Memorial Day,holiday,5,21,5,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,1.8590438284354562,0.9,1.8448436995751347,0.0,5.0,0.0,0.0,-0.9285714285714286,-0.9,0.0,0.0,3.0,3.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-24,SKU-FIL-009,0,WH-SOUTH,online,0.0,,,False,1,1,1,0,0,0,1,0,0,0,Memorial Day,holiday,6,21,5,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,1.8590438284354562,0.9,1.8448436995751347,0.0,5.0,0.0,0.0,-0.9285714285714286,-0.9,0.0,0.0,4.0,4.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-25,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,1,1,0,1,0,0,1,0,0,0,Memorial Day,holiday,0,22,5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,1.8590438284354562,0.9,1.8448436995751347,0.0,5.0,0.0,0.0,-0.9285714285714286,-0.9,0.0,0.0,5.0,5.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-26,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,,False,1,1,0,0,1,0,1,0,0,0,Memorial Day,holiday,1,22,5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,1.8590438284354562,0.9,1.8448436995751347,0.0,5.0,4.0,4.0,-0.9285714285714286,-0.9,0.0,0.0,6.0,6.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-27,SKU-FIL-009,5,WH-SOUTH,retail,90.0,,,False,0,0,0,0,0,0,0,0,0,0,,,2,22,5,2,0,0,0,4.0,0.0,0.0,5.0,0.0,0.5714285714285714,1.5118578920369075,1.2142857142857142,2.00685637938357,1.0333333333333334,1.920548293359591,0.0,5.0,1.0,5.0,-0.6428571428571428,-0.46190476190476204,4.0,4.0,7.0,7.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-28,SKU-FIL-009,4,WH-SOUTH,retail,72.0,,,False,0,0,0,0,0,0,0,0,0,0,,,3,22,5,2,0,0,0,5.0,0.0,0.0,4.0,0.0,1.2857142857142858,2.2146697055682814,1.2142857142857142,2.00685637938357,1.2,2.04095988235421,0.0,5.0,-1.0,4.0,0.07142857142857162,0.08571428571428585,5.0,5.0,6.0,7.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-29,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,4,22,5,2,0,0,0,4.0,4.0,0.0,4.0,0.0,1.8571428571428572,2.3401261667248776,1.2142857142857142,2.00685637938357,1.3333333333333333,2.089932078311165,0.0,5.0,-4.0,0.0,0.642857142857143,0.523809523809524,4.0,4.0,5.0,7.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-30,SKU-FIL-009,0,WH-SOUTH,online,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,5,22,5,2,1,0,0,0.0,5.0,0.0,0.0,4.0,1.8571428571428572,2.3401261667248776,0.9285714285714286,1.8590438284354562,1.3333333333333333,2.089932078311165,0.0,5.0,0.0,0.0,0.9285714285714286,0.523809523809524,0.0,-4.0,4.0,7.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-05-31,SKU-FIL-009,0,WH-SOUTH,online,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,6,22,5,2,1,0,1,0.0,4.0,0.0,0.0,5.0,1.8571428571428572,2.3401261667248776,0.9285714285714286,1.8590438284354562,1.2,2.04095988235421,0.0,5.0,0.0,0.0,0.9285714285714286,0.6571428571428573,0.0,-5.0,3.0,7.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-06-01,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,0,23,6,2,0,1,0,0.0,0.0,0.0,0.0,5.0,1.8571428571428572,2.3401261667248776,0.9285714285714286,1.8590438284354562,1.0333333333333334,1.920548293359591,0.0,5.0,0.0,0.0,0.9285714285714286,0.8238095238095238,0.0,-5.0,2.0,7.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-06-02,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,1,23,6,2,0,0,0,0.0,0.0,4.0,0.0,0.0,1.8571428571428572,2.3401261667248776,0.9285714285714286,1.8590438284354562,0.8666666666666667,1.7759569219172373,0.0,5.0,0.0,-4.0,0.9285714285714286,0.9904761904761905,-4.0,0.0,1.0,7.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-06-03,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,2,23,6,2,0,0,0,0.0,0.0,5.0,0.0,0.0,1.2857142857142858,2.2146697055682814,0.9285714285714286,1.8590438284354562,0.8666666666666667,1.7759569219172373,0.0,5.0,0.0,-5.0,0.3571428571428572,0.4190476190476191,-5.0,0.0,0.0,7.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-06-04,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,3,23,6,2,0,0,0,0.0,0.0,4.0,0.0,0.0,0.5714285714285714,1.5118578920369072,0.9285714285714286,1.8590438284354562,0.8666666666666667,1.7759569219172373,0.0,5.0,0.0,-4.0,-0.3571428571428572,-0.2952380952380953,-4.0,0.0,0.0,7.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-06-05,SKU-FIL-009,0,WH-SOUTH,retail,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,4,23,6,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,1.8590438284354562,0.8666666666666667,1.7759569219172373,0.0,5.0,0.0,0.0,-0.9285714285714286,-0.8666666666666667,0.0,0.0,0.0,7.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
2026-06-06,SKU-FIL-009,0,WH-SOUTH,online,0.0,,,False,0,0,0,0,0,0,0,0,0,0,,,5,23,6,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285714285714286,1.8590438284354562,0.8666666666666667,1.7759569219172373,0.0,5.0,0.0,0.0,-0.9285714285714286,-0.8666666666666667,0.0,0.0,0.0,7.0,0,0.0,intermittent,1.9286947422737468,0.7624309392265194,0.08287292817679558,high
