date,sku_id,quantity_demanded,location_id,channel,sales_value,event_label,notes
2026-02-06,SKU-CHC-005,17,WH-NORTH,retail,169.15,,
2026-02-07,SKU-CHC-005,49,WH-NORTH,online,487.55,Valentine Campaign,
2026-02-08,SKU-CHC-005,45,WH-NORTH,online,447.75,Valentine Campaign,
2026-02-09,SKU-CHC-005,37,WH-NORTH,retail,368.15,Valentine Campaign,
2026-02-10,SKU-CHC-005,46,WH-NORTH,retail,457.7,Valentine Campaign,
2026-02-11,SKU-CHC-005,51,WH-NORTH,retail,507.45,Valentine Campaign,
2026-02-12,SKU-CHC-005,42,WH-NORTH,retail,417.9,Valentine Campaign,
2026-02-13,SKU-CHC-005,39,WH-NORTH,retail,388.05,Valentine Campaign,
2026-02-14,SKU-CHC-005,51,WH-NORTH,online,507.45,Valentine Campaign,
2026-02-15,SKU-CHC-005,23,WH-NORTH,online,228.85,,
2026-02-16,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-02-17,SKU-CHC-005,21,WH-NORTH,retail,208.95,,
2026-02-18,SKU-CHC-005,24,WH-NORTH,retail,238.8,,
2026-02-19,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-02-20,SKU-CHC-005,17,WH-NORTH,retail,169.15,,
2026-02-21,SKU-CHC-005,21,WH-NORTH,online,208.95,,
2026-02-22,SKU-CHC-005,22,WH-NORTH,online,218.9,,
2026-02-23,SKU-CHC-005,17,WH-NORTH,retail,169.15,,
2026-02-24,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-02-25,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-02-26,SKU-CHC-005,21,WH-NORTH,retail,208.95,,
2026-02-27,SKU-CHC-005,17,WH-NORTH,retail,169.15,,
2026-02-28,SKU-CHC-005,21,WH-NORTH,online,208.95,,
2026-03-01,SKU-CHC-005,24,WH-NORTH,online,238.8,,
2026-03-02,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-03-03,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-03-04,SKU-CHC-005,23,WH-NORTH,retail,228.85,,
2026-03-05,SKU-CHC-005,23,WH-NORTH,retail,228.85,,
2026-03-06,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-03-07,SKU-CHC-005,20,WH-NORTH,online,199.0,,
2026-03-08,SKU-CHC-005,23,WH-NORTH,online,228.85,,
2026-03-09,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-03-10,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-03-11,SKU-CHC-005,21,WH-NORTH,retail,208.95,,
2026-03-12,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-03-13,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-03-14,SKU-CHC-005,19,WH-NORTH,online,189.05,,
2026-03-15,SKU-CHC-005,23,WH-NORTH,online,228.85,,
2026-03-16,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-03-17,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-03-18,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-03-19,SKU-CHC-005,24,WH-NORTH,retail,238.8,,
2026-03-20,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-03-21,SKU-CHC-005,19,WH-NORTH,online,189.05,,
2026-03-22,SKU-CHC-005,22,WH-NORTH,online,218.9,,
2026-03-23,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-03-24,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-03-25,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-03-26,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-03-27,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-03-28,SKU-CHC-005,18,WH-NORTH,online,179.1,,
2026-03-29,SKU-CHC-005,21,WH-NORTH,online,208.95,,
2026-03-30,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-03-31,SKU-CHC-005,21,WH-NORTH,retail,208.95,,
2026-04-01,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-04-02,SKU-CHC-005,23,WH-NORTH,retail,228.85,,
2026-04-03,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-04-04,SKU-CHC-005,20,WH-NORTH,online,199.0,,
2026-04-05,SKU-CHC-005,25,WH-NORTH,online,248.75,Easter Holiday,
2026-04-06,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-04-07,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-04-08,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-04-09,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-04-10,SKU-CHC-005,21,WH-NORTH,retail,208.95,,
2026-04-11,SKU-CHC-005,20,WH-NORTH,online,199.0,,
2026-04-12,SKU-CHC-005,19,WH-NORTH,online,189.05,,
2026-04-13,SKU-CHC-005,21,WH-NORTH,retail,208.95,,
2026-04-14,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-04-15,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-04-16,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-04-17,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-04-18,SKU-CHC-005,22,WH-NORTH,online,218.9,,
2026-04-19,SKU-CHC-005,20,WH-NORTH,online,199.0,,
2026-04-20,SKU-CHC-005,21,WH-NORTH,retail,208.95,,
2026-04-21,SKU-CHC-005,23,WH-NORTH,retail,228.85,,
2026-04-22,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-04-23,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-04-24,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-04-25,SKU-CHC-005,21,WH-NORTH,online,208.95,,
2026-04-26,SKU-CHC-005,18,WH-NORTH,online,179.1,,
2026-04-27,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-04-28,SKU-CHC-005,23,WH-NORTH,retail,228.85,,
2026-04-29,SKU-CHC-005,21,WH-NORTH,retail,208.95,,
2026-04-30,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-05-01,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-05-02,SKU-CHC-005,23,WH-NORTH,online,228.85,,
2026-05-03,SKU-CHC-005,20,WH-NORTH,online,199.0,,
2026-05-04,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-05-05,SKU-CHC-005,23,WH-NORTH,retail,228.85,,
2026-05-06,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-05-07,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-05-08,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-05-09,SKU-CHC-005,22,WH-NORTH,online,218.9,,
2026-05-10,SKU-CHC-005,20,WH-NORTH,online,199.0,,
2026-05-11,SKU-CHC-005,17,WH-NORTH,retail,169.15,,
2026-05-12,SKU-CHC-005,21,WH-NORTH,retail,208.95,,
2026-05-13,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-05-14,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-05-15,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-05-16,SKU-CHC-005,23,WH-NORTH,online,228.85,,
2026-05-17,SKU-CHC-005,22,WH-NORTH,online,218.9,,
2026-05-18,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-05-19,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-05-20,SKU-CHC-005,24,WH-NORTH,retail,238.8,,
2026-05-21,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-05-22,SKU-CHC-005,17,WH-NORTH,retail,169.15,,
2026-05-23,SKU-CHC-005,22,WH-NORTH,online,218.9,,
2026-05-24,SKU-CHC-005,21,WH-NORTH,online,208.95,,
2026-05-25,SKU-CHC-005,22,WH-NORTH,retail,218.9,Memorial Day,
2026-05-26,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-05-27,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-05-28,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-05-29,SKU-CHC-005,16,WH-NORTH,retail,159.2,,
2026-05-30,SKU-CHC-005,21,WH-NORTH,online,208.95,,
2026-05-31,SKU-CHC-005,22,WH-NORTH,online,218.9,,
2026-06-01,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-06-02,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-06-03,SKU-CHC-005,23,WH-NORTH,retail,228.85,,
2026-06-04,SKU-CHC-005,21,WH-NORTH,retail,208.95,,
2026-06-05,SKU-CHC-005,17,WH-NORTH,retail,169.15,,
2026-06-06,SKU-CHC-005,20,WH-NORTH,online,199.0,,
2026-06-07,SKU-CHC-005,22,WH-NORTH,online,218.9,,
2026-06-08,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-06-09,SKU-CHC-005,17,WH-NORTH,retail,169.15,,
2026-06-10,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-06-11,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-06-12,SKU-CHC-005,15,WH-NORTH,retail,149.25,,
2026-06-13,SKU-CHC-005,18,WH-NORTH,online,179.1,,
2026-06-14,SKU-CHC-005,22,WH-NORTH,online,218.9,,
2026-06-15,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-06-16,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-06-17,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-06-18,SKU-CHC-005,22,WH-NORTH,retail,218.9,,
2026-06-19,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-06-20,SKU-CHC-005,18,WH-NORTH,online,179.1,,
2026-06-21,SKU-CHC-005,21,WH-NORTH,online,208.95,,
2026-06-22,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-06-23,SKU-CHC-005,17,WH-NORTH,retail,169.15,,
2026-06-24,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-06-25,SKU-CHC-005,20,WH-NORTH,retail,199.0,,
2026-06-26,SKU-CHC-005,17,WH-NORTH,retail,169.15,,
2026-06-27,SKU-CHC-005,16,WH-NORTH,online,159.2,,
2026-06-28,SKU-CHC-005,19,WH-NORTH,online,189.05,,
2026-06-29,SKU-CHC-005,19,WH-NORTH,retail,189.05,,
2026-06-30,SKU-CHC-005,18,WH-NORTH,retail,179.1,,
2026-01-01,SKU-BBQ-006,2,WH-NORTH,retail,15.6,New Year Holiday,
2026-01-02,SKU-BBQ-006,4,WH-NORTH,retail,31.2,,
2026-01-03,SKU-BBQ-006,2,WH-NORTH,online,15.6,,
2026-01-04,SKU-BBQ-006,1,WH-NORTH,online,7.8,,
2026-01-05,SKU-BBQ-006,3,WH-NORTH,retail,23.4,,
2026-01-06,SKU-BBQ-006,2,WH-NORTH,retail,15.6,,
2026-01-07,SKU-BBQ-006,0,WH-NORTH,retail,0.0,,
2026-01-08,SKU-BBQ-006,0,WH-NORTH,retail,0.0,,
2026-01-09,SKU-BBQ-006,3,WH-NORTH,retail,23.4,,
2026-01-10,SKU-BBQ-006,1,WH-NORTH,online,7.8,,
2026-01-11,SKU-BBQ-006,0,WH-NORTH,online,0.0,,
2026-01-12,SKU-BBQ-006,2,WH-NORTH,retail,15.6,,
2026-01-13,SKU-BBQ-006,4,WH-NORTH,retail,31.2,,
2026-01-14,SKU-BBQ-006,1,WH-NORTH,retail,7.8,,
2026-01-15,SKU-BBQ-006,1,WH-NORTH,retail,7.8,,
2026-01-16,SKU-BBQ-006,4,WH-NORTH,retail,31.2,,
2026-01-17,SKU-BBQ-006,4,WH-NORTH,online,31.2,,
2026-01-18,SKU-BBQ-006,1,WH-NORTH,online,7.8,,
2026-01-19,SKU-BBQ-006,2,WH-NORTH,retail,15.6,,
2026-01-20,SKU-BBQ-006,4,WH-NORTH,retail,31.2,,
2026-01-21,SKU-BBQ-006,1,WH-NORTH,retail,7.8,,
2026-01-22,SKU-BBQ-006,0,WH-NORTH,retail,0.0,,
2026-01-23,SKU-BBQ-006,2,WH-NORTH,retail,15.6,,
2026-01-24,SKU-BBQ-006,3,WH-NORTH,online,23.4,,
2026-01-25,SKU-BBQ-006,0,WH-NORTH,online,0.0,,
2026-01-26,SKU-BBQ-006,0,WH-NORTH,retail,0.0,,
2026-01-27,SKU-BBQ-006,3,WH-NORTH,retail,23.4,,
2026-01-28,SKU-BBQ-006,2,WH-NORTH,retail,15.6,,
2026-01-29,SKU-BBQ-006,0,WH-NORTH,retail,0.0,,
2026-01-30,SKU-BBQ-006,2,WH-NORTH,retail,15.6,,
2026-01-31,SKU-BBQ-006,5,WH-NORTH,online,39.0,,
2026-02-01,SKU-BBQ-006,2,WH-NORTH,online,15.6,,
2026-02-02,SKU-BBQ-006,1,WH-NORTH,retail,7.8,,
2026-02-03,SKU-BBQ-006,3,WH-NORTH,retail,23.4,,
2026-02-04,SKU-BBQ-006,3,WH-NORTH,retail,23.4,,
2026-02-05,SKU-BBQ-006,0,WH-NORTH,retail,0.0,,
2026-02-06,SKU-BBQ-006,0,WH-NORTH,retail,0.0,,
2026-02-07,SKU-BBQ-006,4,WH-NORTH,online,31.2,,
2026-02-08,SKU-BBQ-006,2,WH-NORTH,online,15.6,,
2026-02-09,SKU-BBQ-006,0,WH-NORTH,retail,0.0,,
2026-02-10,SKU-BBQ-006,2,WH-NORTH,retail,15.6,,
2026-02-11,SKU-BBQ-006,3,WH-NORTH,retail,23.4,,
2026-02-12,SKU-BBQ-006,0,WH-NORTH,retail,0.0,,
2026-02-13,SKU-BBQ-006,0,WH-NORTH,retail,0.0,,
2026-02-14,SKU-BBQ-006,4,WH-NORTH,online,31.2,,
2026-02-15,SKU-BBQ-006,4,WH-NORTH,online,31.2,,
2026-02-16,SKU-BBQ-006,0,WH-NORTH,retail,0.0,,
2026-02-17,SKU-BBQ-006,2,WH-NORTH,retail,15.6,,
2026-02-18,SKU-BBQ-006,4,WH-NORTH,retail,31.2,,
2026-02-19,SKU-BBQ-006,2,WH-NORTH,retail,15.6,,
2026-02-20,SKU-BBQ-006,0,WH-NORTH,retail,0.0,,
2026-02-21,SKU-BBQ-006,3,WH-NORTH,online,23.4,,
2026-02-22,SKU-BBQ-006,4,WH-NORTH,online,31.2,,
2026-02-23,SKU-BBQ-006,0,WH-NORTH,retail,0.0,,
2026-02-24,SKU-BBQ-006,1,WH-NORTH,retail,7.8,,
2026-02-25,SKU-BBQ-006,4,WH-NORTH,retail,31.2,,
2026-02-26,SKU-BBQ-006,3,WH-NORTH,retail,23.4,,
2026-02-27,SKU-BBQ-006,1,WH-NORTH,retail,7.8,,
2026-02-28,SKU-BBQ-006,5,WH-NORTH,online,39.0,,
2026-03-01,SKU-BBQ-006,7,WH-NORTH,online,54.6,,
2026-03-02,SKU-BBQ-006,3,WH-NORTH,retail,23.4,,
2026-03-03,SKU-BBQ-006,3,WH-NORTH,retail,23.4,,
2026-03-04,SKU-BBQ-006,6,WH-NORTH,retail,46.8,,
2026-03-05,SKU-BBQ-006,6,WH-NORTH,retail,46.8,,
2026-03-06,SKU-BBQ-006,3,WH-NORTH,retail,23.4,,
2026-03-07,SKU-BBQ-006,5,WH-NORTH,online,39.0,,
2026-03-08,SKU-BBQ-006,8,WH-NORTH,online,62.4,,
2026-03-09,SKU-BBQ-006,4,WH-NORTH,retail,31.2,,
2026-03-10,SKU-BBQ-006,2,WH-NORTH,retail,15.6,,
2026-03-11,SKU-BBQ-006,5,WH-NORTH,retail,39.0,,
2026-03-12,SKU-BBQ-006,6,WH-NORTH,retail,46.8,,
2026-03-13,SKU-BBQ-006,3,WH-NORTH,retail,23.4,,
2026-03-14,SKU-BBQ-006,6,WH-NORTH,online,46.8,,
2026-03-15,SKU-BBQ-006,10,WH-NORTH,online,78.0,,
2026-03-16,SKU-BBQ-006,7,WH-NORTH,retail,54.6,,
2026-03-17,SKU-BBQ-006,5,WH-NORTH,retail,39.0,,
2026-03-18,SKU-BBQ-006,7,WH-NORTH,retail,54.6,,
2026-03-19,SKU-BBQ-006,9,WH-NORTH,retail,70.2,,
2026-03-20,SKU-BBQ-006,7,WH-NORTH,retail,54.6,,
2026-03-21,SKU-BBQ-006,8,WH-NORTH,online,62.4,,
2026-03-22,SKU-BBQ-006,11,WH-NORTH,online,85.8,,
2026-03-23,SKU-BBQ-006,9,WH-NORTH,retail,70.2,,
2026-03-24,SKU-BBQ-006,6,WH-NORTH,retail,46.8,,
2026-03-25,SKU-BBQ-006,6,WH-NORTH,retail,46.8,,
2026-03-26,SKU-BBQ-006,9,WH-NORTH,retail,70.2,,
2026-03-27,SKU-BBQ-006,8,WH-NORTH,retail,62.4,,
2026-03-28,SKU-BBQ-006,9,WH-NORTH,online,70.2,,
2026-03-29,SKU-BBQ-006,12,WH-NORTH,online,93.6,,
2026-03-30,SKU-BBQ-006,10,WH-NORTH,retail,78.0,,
2026-03-31,SKU-BBQ-006,9,WH-NORTH,retail,70.2,,
2026-04-01,SKU-BBQ-006,8,WH-NORTH,retail,62.4,,
2026-04-02,SKU-BBQ-006,11,WH-NORTH,retail,85.8,,
2026-04-03,SKU-BBQ-006,11,WH-NORTH,retail,85.8,,
2026-04-04,SKU-BBQ-006,13,WH-NORTH,online,101.4,,
2026-04-05,SKU-BBQ-006,17,WH-NORTH,online,132.6,Easter Holiday,
2026-04-06,SKU-BBQ-006,12,WH-NORTH,retail,93.6,,
2026-04-07,SKU-BBQ-006,11,WH-NORTH,retail,85.8,,
2026-04-08,SKU-BBQ-006,9,WH-NORTH,retail,70.2,,
2026-04-09,SKU-BBQ-006,10,WH-NORTH,retail,78.0,,
2026-04-10,SKU-BBQ-006,11,WH-NORTH,retail,85.8,,
2026-04-11,SKU-BBQ-006,14,WH-NORTH,online,109.2,,
2026-04-12,SKU-BBQ-006,14,WH-NORTH,online,109.2,,
2026-04-13,SKU-BBQ-006,12,WH-NORTH,retail,93.6,,
2026-04-14,SKU-BBQ-006,13,WH-NORTH,retail,101.4,,
2026-04-15,SKU-BBQ-006,11,WH-NORTH,retail,85.8,,
2026-04-16,SKU-BBQ-006,12,WH-NORTH,retail,93.6,,
2026-04-17,SKU-BBQ-006,14,WH-NORTH,retail,109.2,,
2026-04-18,SKU-BBQ-006,19,WH-NORTH,online,148.2,,
2026-04-19,SKU-BBQ-006,17,WH-NORTH,online,132.6,,
2026-04-20,SKU-BBQ-006,14,WH-NORTH,retail,109.2,,
2026-04-21,SKU-BBQ-006,16,WH-NORTH,retail,124.8,,
2026-04-22,SKU-BBQ-006,13,WH-NORTH,retail,101.4,,
2026-04-23,SKU-BBQ-006,12,WH-NORTH,retail,93.6,,
2026-04-24,SKU-BBQ-006,14,WH-NORTH,retail,109.2,,
2026-04-25,SKU-BBQ-006,20,WH-NORTH,online,156.0,,
2026-04-26,SKU-BBQ-006,18,WH-NORTH,online,140.4,,
2026-04-27,SKU-BBQ-006,13,WH-NORTH,retail,101.4,,
2026-04-28,SKU-BBQ-006,17,WH-NORTH,retail,132.6,,
2026-04-29,SKU-BBQ-006,15,WH-NORTH,retail,117.0,,
2026-04-30,SKU-BBQ-006,13,WH-NORTH,retail,101.4,,
2026-05-01,SKU-BBQ-006,15,WH-NORTH,retail,117.0,,
2026-05-02,SKU-BBQ-006,24,WH-NORTH,online,187.2,,
2026-05-03,SKU-BBQ-006,22,WH-NORTH,online,171.6,,
2026-05-04,SKU-BBQ-006,15,WH-NORTH,retail,117.0,,
2026-05-05,SKU-BBQ-006,19,WH-NORTH,retail,148.2,,
2026-05-06,SKU-BBQ-006,18,WH-NORTH,retail,140.4,,
2026-05-07,SKU-BBQ-006,15,WH-NORTH,retail,117.0,,
2026-05-08,SKU-BBQ-006,15,WH-NORTH,retail,117.0,,
2026-05-09,SKU-BBQ-006,26,WH-NORTH,online,202.8,,
2026-05-10,SKU-BBQ-006,23,WH-NORTH,online,179.4,,
2026-05-11,SKU-BBQ-006,14,WH-NORTH,retail,109.2,,
2026-05-12,SKU-BBQ-006,18,WH-NORTH,retail,140.4,,
2026-05-13,SKU-BBQ-006,19,WH-NORTH,retail,148.2,,
2026-05-14,SKU-BBQ-006,16,WH-NORTH,retail,124.8,,
2026-05-15,SKU-BBQ-006,26,WH-NORTH,retail,202.8,Outdoor Weekend Sale,
2026-05-16,SKU-BBQ-006,46,WH-NORTH,online,358.8,Outdoor Weekend Sale,
2026-05-17,SKU-BBQ-006,45,WH-NORTH,online,351.0,Outdoor Weekend Sale,
2026-05-18,SKU-BBQ-006,27,WH-NORTH,retail,210.6,Outdoor Weekend Sale,
2026-05-19,SKU-BBQ-006,33,WH-NORTH,retail,257.4,Outdoor Weekend Sale,
2026-05-20,SKU-BBQ-006,37,WH-NORTH,retail,288.6,Outdoor Weekend Sale,
2026-05-21,SKU-BBQ-006,31,WH-NORTH,retail,241.8,Outdoor Weekend Sale,
2026-05-22,SKU-BBQ-006,27,WH-NORTH,retail,210.6,Outdoor Weekend Sale,
2026-05-23,SKU-BBQ-006,95,WH-NORTH,online,741.0,Anomaly,Large community event purchase
2026-05-24,SKU-BBQ-006,48,WH-NORTH,online,374.4,Outdoor Weekend Sale,
2026-05-25,SKU-BBQ-006,22,WH-NORTH,retail,171.6,Memorial Day,
2026-05-26,SKU-BBQ-006,19,WH-NORTH,retail,148.2,,
2026-05-27,SKU-BBQ-006,22,WH-NORTH,retail,171.6,,
2026-05-28,SKU-BBQ-006,19,WH-NORTH,retail,148.2,,
2026-05-29,SKU-BBQ-006,17,WH-NORTH,retail,132.6,,
2026-05-30,SKU-BBQ-006,30,WH-NORTH,online,234.0,,
2026-05-31,SKU-BBQ-006,32,WH-NORTH,online,249.6,,
2026-06-01,SKU-BBQ-006,19,WH-NORTH,retail,148.2,,
2026-06-02,SKU-BBQ-006,21,WH-NORTH,retail,163.8,,
2026-06-03,SKU-BBQ-006,24,WH-NORTH,retail,187.2,,
2026-06-04,SKU-BBQ-006,23,WH-NORTH,retail,179.4,,
2026-06-05,SKU-BBQ-006,19,WH-NORTH,retail,148.2,,
2026-06-06,SKU-BBQ-006,31,WH-NORTH,online,241.8,,
2026-06-07,SKU-BBQ-006,33,WH-NORTH,online,257.4,,
2026-06-08,SKU-BBQ-006,20,WH-NORTH,retail,156.0,,
2026-06-09,SKU-BBQ-006,20,WH-NORTH,retail,156.0,,
2026-06-10,SKU-BBQ-006,23,WH-NORTH,retail,179.4,,
2026-06-11,SKU-BBQ-006,23,WH-NORTH,retail,179.4,,
2026-06-12,SKU-BBQ-006,18,WH-NORTH,retail,140.4,,
2026-06-13,SKU-BBQ-006,30,WH-NORTH,online,234.0,,
2026-06-14,SKU-BBQ-006,34,WH-NORTH,online,265.2,,
2026-06-15,SKU-BBQ-006,22,WH-NORTH,retail,171.6,,
2026-06-16,SKU-BBQ-006,22,WH-NORTH,retail,171.6,,
2026-06-17,SKU-BBQ-006,24,WH-NORTH,retail,187.2,,
2026-06-18,SKU-BBQ-006,25,WH-NORTH,retail,195.0,,
2026-06-19,SKU-BBQ-006,21,WH-NORTH,retail,163.8,,
2026-06-20,SKU-BBQ-006,32,WH-NORTH,online,249.6,,
2026-06-21,SKU-BBQ-006,35,WH-NORTH,online,273.0,,
2026-06-22,SKU-BBQ-006,24,WH-NORTH,retail,187.2,,
2026-06-23,SKU-BBQ-006,22,WH-NORTH,retail,171.6,,
2026-06-24,SKU-BBQ-006,23,WH-NORTH,retail,179.4,,
2026-06-25,SKU-BBQ-006,24,WH-NORTH,retail,187.2,,
2026-06-26,SKU-BBQ-006,21,WH-NORTH,retail,163.8,,
2026-06-27,SKU-BBQ-006,31,WH-NORTH,online,241.8,,
2026-06-28,SKU-BBQ-006,34,WH-NORTH,online,265.2,,
2026-06-29,SKU-BBQ-006,24,WH-NORTH,retail,187.2,,
2026-06-30,SKU-BBQ-006,23,WH-NORTH,retail,179.4,,
2026-01-01,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-01-02,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-01-03,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-01-04,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-01-05,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-01-06,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-01-07,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-01-08,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-01-09,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-01-10,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-01-11,SKU-UMR-007,5,WH-NORTH,online,55.0,,
2026-01-12,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-01-13,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-01-14,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-01-15,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-01-16,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-01-17,SKU-UMR-007,8,WH-NORTH,online,88.0,,
2026-01-18,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-01-19,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-01-20,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-01-21,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-01-22,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-01-23,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-01-24,SKU-UMR-007,7,WH-NORTH,online,77.0,,
2026-01-25,SKU-UMR-007,5,WH-NORTH,online,55.0,,
2026-01-26,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-01-27,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-01-28,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-01-29,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-01-30,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-01-31,SKU-UMR-007,9,WH-NORTH,online,99.0,,
2026-02-01,SKU-UMR-007,7,WH-NORTH,online,77.0,,
2026-02-02,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-02-03,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-02-04,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-02-05,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-02-06,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-02-07,SKU-UMR-007,8,WH-NORTH,online,88.0,,
2026-02-08,SKU-UMR-007,6,WH-NORTH,online,66.0,,
2026-02-09,SKU-UMR-007,5,WH-NORTH,retail,55.0,,
2026-02-10,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-02-11,SKU-UMR-007,9,WH-NORTH,retail,99.0,,
2026-02-12,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-02-13,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-02-14,SKU-UMR-007,9,WH-NORTH,online,99.0,,
2026-02-15,SKU-UMR-007,8,WH-NORTH,online,88.0,,
2026-02-16,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-02-17,SKU-UMR-007,8,WH-NORTH,retail,88.0,,
2026-02-18,SKU-UMR-007,10,WH-NORTH,retail,110.0,,
2026-02-19,SKU-UMR-007,7,WH-NORTH,retail,77.0,,
2026-02-20,SKU-UMR-007,6,WH-NORTH,retail,66.0,,
2026-02-21,SKU-UMR-007,7,WH-NORTH,online,77.0,,
2026-02-22,SKU-UMR-007,8,WH-NORTH,online,88.0,,
