planning_run_id,component_sku,component_name,finished_sku,schedule_candidate_id,consuming_operation_id,consuming_operation_name,workstation_id,component_operation_mapping_status,component_operation_mapping_source,required_date,expected_inbound_date,required_qty,inventory_used_qty,inbound_used_qty,remaining_shortage_qty,shortage_timing_status,late_days,source_phase,advisory_only_flag
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-MT-29,Mountain Bike 29 Inch Wheel,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260706,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-07-10,2026-08-11,153.9482,108.037,0.0,45.9112,LATE_INBOUND,32,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-MT-29,Mountain Bike 29 Inch Wheel,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260713,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-07-17,2026-08-11,153.9482,0.0,0.0,153.9482,LATE_INBOUND,25,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-MT-29,Mountain Bike 29 Inch Wheel,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260720,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-08-07,2026-08-11,153.9482,0.0,0.0,153.9482,LATE_INBOUND,4,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-MT-29,Mountain Bike 29 Inch Wheel,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260824,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-10-20,2026-08-11,153.9482,0.0,52.7744,101.1738,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-MT-29,Mountain Bike 29 Inch Wheel,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260831,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-11,153.9482,0.0,0.0,153.9482,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-MT-29,Mountain Bike 29 Inch Wheel,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260907,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-11,153.9482,0.0,0.0,153.9482,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-MT-29,Mountain Bike 29 Inch Wheel,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260914,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-11,153.9482,0.0,0.0,153.9482,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-MT-29,Mountain Bike 29 Inch Wheel,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260921,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-11,153.9482,0.0,0.0,153.9482,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-MT-29,Mountain Bike 29 Inch Wheel,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260928,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-09-14,2026-08-11,21.9926,0.0,0.0,21.9926,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260706,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-07-10,2026-08-09,198.0196,132.001,0.0,66.0186,LATE_INBOUND,30,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260713,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-07-31,2026-08-09,198.828,0.0,0.0,198.828,LATE_INBOUND,9,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260810,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-10-12,2026-08-09,198.828,0.0,92.9775,105.8505,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260817,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-09,198.828,0.0,0.0,198.828,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260824,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-09,198.828,0.0,0.0,198.828,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260831,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-09,198.828,0.0,0.0,198.828,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260907,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-09,198.828,0.0,0.0,198.828,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260914,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-09,198.828,0.0,0.0,198.828,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260921,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-09,198.828,0.0,0.0,198.828,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260928,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-09-22,2026-08-09,28.404,0.0,0.0,28.404,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
