planning_run_id,period_start,period_end,finished_sku,component_sku,component_name,gross_component_requirement_qty,component_on_hand_qty,component_available_qty,period_starting_component_inventory_qty,net_component_requirement_qty,projected_component_ending_inventory_qty,projected_component_shortage_qty,mrp_recommendation_status,mrp_review_required_flag,mrp_planning_basis,component_period_mrp_planning_basis,source_phase,advisory_only_flag
PHASE4-MPS-20260701122722,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,180,166,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,500,460,11.647,92.8496,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,120,110,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,198.828,260,240,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,198.828,340,315,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,160,148,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,155,143,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,180,166,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,500,460,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,120,110,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,198.828,260,240,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,198.828,340,315,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,160,148,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,155,143,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,180,166,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,500,460,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,120,110,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,198.828,260,240,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,198.828,340,315,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,160,148,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,155,143,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,180,166,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,500,460,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,120,110,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,198.828,260,240,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,198.828,340,315,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,160,148,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,155,143,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,180,166,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,500,460,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,120,110,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,198.828,260,240,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,198.828,340,315,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,160,148,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,155,143,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,180,166,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,500,460,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,120,110,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,198.828,260,240,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,198.828,340,315,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,160,148,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,155,143,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,180,166,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,500,460,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,120,110,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,198.828,260,240,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,198.828,340,315,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,160,148,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,155,143,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,180,166,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,500,460,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,120,110,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,198.828,260,240,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,198.828,340,315,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,160,148,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,155,143,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,180,166,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,500,460,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,120,110,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,198.828,260,240,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,198.828,340,315,0.0,198.828,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,160,148,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
PHASE4-MPS-20260701122722,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,155,143,0.0,99.414,0.0,0.0,NET_REQUIREMENT_IDENTIFIED,False,MPS_BOM_COMPONENT_NETTING,MPS_BOM_COMPONENT_NETTING_COMPONENT_PERIOD,PHASE4_MPS_BOM_MRP_NETTING_COMPATIBILITY_DETAIL,True
