planning_run_id,forecast_period,planning_period,period_start,period_end,finished_sku,component_sku,component_name,finished_goods_forecast_qty,mps_planned_production_qty,quantity_per_finished_unit,gross_component_requirement_qty,bom_explosion_basis,source_phase,advisory_only_flag
PHASE4-MPS-20260630131851,2026-09-21,2026-09-21,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-21,2026-09-21,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-21,2026-09-21,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-21,2026-09-21,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-28,2026-09-28,2026-09-28,2026-10-04,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,14.202,14.202,1,14.202,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-28,2026-09-28,2026-09-28,2026-10-04,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,14.202,14.202,2,28.404,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-28,2026-09-28,2026-09-28,2026-10-04,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,14.202,14.202,2,28.404,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-28,2026-09-28,2026-09-28,2026-10-04,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,14.202,14.202,1,14.202,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-28,2026-09-28,2026-09-28,2026-10-04,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,14.202,14.202,1,14.202,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-28,2026-09-28,2026-09-28,2026-10-04,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,14.202,14.202,1,14.202,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-28,2026-09-28,2026-09-28,2026-10-04,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,14.202,14.202,1,14.202,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
