planning_run_id,finished_sku,schedule_candidate_id,component_sku,component_name,required_date,consuming_operation_id,consuming_operation_name,workstation_id,consuming_operation_start_datetime,component_operation_mapping_status,component_operation_mapping_basis,component_operation_mapping_source,component_operation_review_required_flag,required_date_source,phase4_required_qty,phase3_available_inventory_qty,inventory_qty_used_for_requirement,phase3_net_replenishment_need_qty,phase2_allocated_supplier_qty,phase2_capacity_limited_supplier_qty,phase2_moq_adjusted_order_qty,phase2_yield_rate,expected_inbound_qty_available_for_requirement,expected_inbound_date,inbound_available_before_operation_flag,remaining_shortage_qty,material_readiness_status,material_blocker_flag,source_phase4_file,source_phase3_file,source_phase2_file,advisory_only_flag
PHASE4-MPS-20260726202343,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260727,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,2026-09-02,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,2026-09-02T13:44,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,99.414,143.0,0.0,2094.4323,99.414,585.0,40.0,0.975,99.414,2026-08-08,True,0.0,READY_ON_TIME,False,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260803,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,2026-09-11,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,2026-09-11T08:39,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,143.0,0.0,2094.4323,76.9741,585.0,40.0,0.975,76.9741,2026-08-08,True,0.0,READY_ON_TIME,False,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260803,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,2026-09-22,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,2026-09-22T12:49,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,99.414,143.0,0.0,2094.4323,99.414,585.0,40.0,0.975,99.414,2026-08-08,True,0.0,READY_ON_TIME,False,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260810,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,2026-10-01,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,2026-10-01T08:00,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,143.0,0.0,2094.4323,76.9741,585.0,40.0,0.975,76.9741,2026-08-08,True,0.0,READY_ON_TIME,False,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260810,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,2026-10-12,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,2026-10-12T12:09,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,99.414,143.0,0.0,2094.4323,55.8357,585.0,40.0,0.975,55.8357,2026-08-08,True,43.5783,SHORTAGE_UNRESOLVED,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260817,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,2026-10-01,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,2026-10-01T08:00,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,143.0,0.0,2094.4323,0.0,585.0,40.0,0.975,0.0,2026-08-08,False,76.9741,SHORTAGE_UNRESOLVED,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260817,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,True,CONSUMING_OPERATION_NOT_SCHEDULED,99.414,143.0,0.0,2094.4323,0.0,585.0,40.0,0.975,0.0,2026-08-08,False,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260824,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,2026-10-20,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,2026-10-20T14:19,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,143.0,0.0,2094.4323,0.0,585.0,40.0,0.975,0.0,2026-08-08,False,76.9741,SHORTAGE_UNRESOLVED,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260824,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,True,CONSUMING_OPERATION_NOT_SCHEDULED,99.414,143.0,0.0,2094.4323,0.0,585.0,40.0,0.975,0.0,2026-08-08,False,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260831,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,True,CONSUMING_OPERATION_NOT_SCHEDULED,76.9741,143.0,0.0,2094.4323,0.0,585.0,40.0,0.975,0.0,2026-08-08,False,76.9741,REQUIRED_DATE_UNAVAILABLE_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260831,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,True,CONSUMING_OPERATION_NOT_SCHEDULED,99.414,143.0,0.0,2094.4323,0.0,585.0,40.0,0.975,0.0,2026-08-08,False,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260907,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,True,CONSUMING_OPERATION_NOT_SCHEDULED,76.9741,143.0,0.0,2094.4323,0.0,585.0,40.0,0.975,0.0,2026-08-08,False,76.9741,REQUIRED_DATE_UNAVAILABLE_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260907,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,True,CONSUMING_OPERATION_NOT_SCHEDULED,99.414,143.0,0.0,2094.4323,0.0,585.0,40.0,0.975,0.0,2026-08-08,False,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260914,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,True,CONSUMING_OPERATION_NOT_SCHEDULED,76.9741,143.0,0.0,2094.4323,0.0,585.0,40.0,0.975,0.0,2026-08-08,False,76.9741,REQUIRED_DATE_UNAVAILABLE_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260914,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,True,CONSUMING_OPERATION_NOT_SCHEDULED,99.414,143.0,0.0,2094.4323,0.0,585.0,40.0,0.975,0.0,2026-08-08,False,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260921,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,True,CONSUMING_OPERATION_NOT_SCHEDULED,76.9741,143.0,0.0,2094.4323,0.0,585.0,40.0,0.975,0.0,2026-08-08,False,76.9741,REQUIRED_DATE_UNAVAILABLE_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260921,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,True,CONSUMING_OPERATION_NOT_SCHEDULED,99.414,143.0,0.0,2094.4323,0.0,585.0,40.0,0.975,0.0,2026-08-08,False,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260928,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,2026-09-14,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,2026-09-14T12:53,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,10.9963,143.0,0.0,2094.4323,0.0,585.0,40.0,0.975,0.0,2026-08-08,False,10.9963,SHORTAGE_UNRESOLVED,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260928,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,2026-09-22,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,2026-09-22T12:49,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,14.202,143.0,0.0,2094.4323,0.0,585.0,40.0,0.975,0.0,2026-08-08,False,14.202,SHORTAGE_UNRESOLVED,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260629,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,2026-06-29,MT-OP-010,Frame Preparation,WS-FRAME-PREP,2026-06-29T08:00,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,41.9815,82.0,41.9815,894.667,0.0,710.3558,40.0,0.975,0.0,2026-08-15,False,0.0,READY_ON_TIME,False,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260706,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,2026-07-06,MT-OP-010,Frame Preparation,WS-FRAME-PREP,2026-07-06T08:00,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,82.0,40.0185,894.667,0.0,710.3558,40.0,0.975,0.0,2026-08-15,False,36.9556,LATE_INBOUND_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260713,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,2026-07-13,MT-OP-010,Frame Preparation,WS-FRAME-PREP,2026-07-13T08:00,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,82.0,0.0,894.667,0.0,710.3558,40.0,0.975,0.0,2026-08-15,False,76.9741,LATE_INBOUND_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260720,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,2026-07-20,MT-OP-010,Frame Preparation,WS-FRAME-PREP,2026-07-20T08:00,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,82.0,0.0,894.667,0.0,710.3558,40.0,0.975,0.0,2026-08-15,False,76.9741,LATE_INBOUND_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260727,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,2026-08-07,MT-OP-010,Frame Preparation,WS-FRAME-PREP,2026-08-07T09:38,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,82.0,0.0,894.667,0.0,710.3558,40.0,0.975,0.0,2026-08-15,False,76.9741,LATE_INBOUND_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260803,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,2026-08-24,MT-OP-010,Frame Preparation,WS-FRAME-PREP,2026-08-24T09:35,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,82.0,0.0,894.667,76.9741,710.3558,40.0,0.975,76.9741,2026-08-15,True,0.0,READY_ON_TIME,False,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260810,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,2026-09-11,MT-OP-010,Frame Preparation,WS-FRAME-PREP,2026-09-11T08:39,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,82.0,0.0,894.667,76.9741,710.3558,40.0,0.975,76.9741,2026-08-15,True,0.0,READY_ON_TIME,False,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260817,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,,MT-OP-010,Frame Preparation,WS-FRAME-PREP,,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,True,CONSUMING_OPERATION_NOT_SCHEDULED,76.9741,82.0,0.0,894.667,0.0,710.3558,40.0,0.975,0.0,2026-08-15,False,76.9741,REQUIRED_DATE_UNAVAILABLE_REVIEW,True,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260824,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,2026-10-01,MT-OP-010,Frame Preparation,WS-FRAME-PREP,2026-10-01T08:00,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,82.0,0.0,894.667,76.9741,710.3558,40.0,0.975,76.9741,2026-08-15,True,0.0,READY_ON_TIME,False,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260831,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,2026-10-01,MT-OP-010,Frame Preparation,WS-FRAME-PREP,2026-10-01T08:00,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,82.0,0.0,894.667,76.9741,710.3558,40.0,0.975,76.9741,2026-08-15,True,0.0,READY_ON_TIME,False,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260907,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,2026-09-11,MT-OP-010,Frame Preparation,WS-FRAME-PREP,2026-09-11T08:39,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,82.0,0.0,894.667,76.9741,710.3558,40.0,0.975,76.9741,2026-08-15,True,0.0,READY_ON_TIME,False,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260914,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,2026-09-14,MT-OP-010,Frame Preparation,WS-FRAME-PREP,2026-09-14T12:53,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,82.0,0.0,894.667,76.9741,710.3558,40.0,0.975,76.9741,2026-08-15,True,0.0,READY_ON_TIME,False,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260921,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,2026-10-20,MT-OP-010,Frame Preparation,WS-FRAME-PREP,2026-10-20T14:19,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,76.9741,82.0,0.0,894.667,76.9741,710.3558,40.0,0.975,76.9741,2026-08-15,True,0.0,READY_ON_TIME,False,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
PHASE4-MPS-20260726202343,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260928,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,2026-10-20,MT-OP-010,Frame Preparation,WS-FRAME-PREP,2026-10-20T14:19,EXPLICIT_CONSUMING_OPERATION_MAPPED,EXPLICIT_PLANNING_MASTER_BOM_QUANTITY_MATCH,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,False,CONSUMING_OPERATION_PROPOSED_START,10.9963,82.0,0.0,894.667,10.9963,710.3558,40.0,0.975,10.9963,2026-08-15,True,0.0,READY_ON_TIME,False,phase4_mrp_pegging_detail.csv;phase4_schedule_alternative_operation_detail.csv,phase4_component_inventory_check.csv,phase4_component_supplier_check.csv;phase2_procurement_capability_context.csv,True
