review_item_id,planning_run_id,alternative_id,schedule_candidate_id,finished_sku,operation_id,issue_type,issue_severity,issue_description,recommended_review_action,auto_action_allowed,advisory_only_flag
SALT-REV-0690,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0691,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0692,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0693,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0694,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0695,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0696,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0697,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0698,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0699,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0700,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0701,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0702,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0703,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0704,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0705,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0706,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0707,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0708,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0709,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0710,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0711,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0712,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0713,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0714,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0715,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0716,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0717,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0718,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0719,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0720,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0721,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0722,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0723,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0724,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0725,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0726,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0727,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0728,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0729,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0730,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0731,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0732,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0733,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0734,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0735,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0736,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0737,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0738,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0739,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0740,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0741,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0742,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0743,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0744,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0745,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0746,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0747,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0748,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0749,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0750,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0751,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0752,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0753,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0754,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0755,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0756,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0757,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0758,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0759,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0760,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0761,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0762,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0763,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0764,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0765,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0766,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0767,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0768,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0769,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0770,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0771,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0772,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0773,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0774,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0775,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0776,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0777,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0778,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0779,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0780,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0781,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0782,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0783,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0784,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0785,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0786,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0787,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0788,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0789,PHASE4-MPS-20260726202343,ALT-SETUP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0790,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0791,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0792,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0793,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0794,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0795,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0796,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0797,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0798,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0799,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0800,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0801,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0802,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0803,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0804,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0805,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0806,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0807,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0808,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0809,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0810,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0811,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0812,PHASE4-MPS-20260726202343,ALT-WIP,,,,CAPACITY_OVERLOAD,HIGH,Finite cumulative capacity could not cover the full requested workload.,REVIEW_CAPACITY,False,True
SALT-REV-0813,PHASE4-MPS-20260726202343,ALT-BASELINE,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-0814,PHASE4-MPS-20260726202343,ALT-BASELINE,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-0815,PHASE4-MPS-20260726202343,ALT-BASELINE,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-0816,PHASE4-MPS-20260726202343,ALT-BASELINE,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-0817,PHASE4-MPS-20260726202343,ALT-BASELINE,,SKU-BIKE-MT-001,MT-OP-060,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-0818,PHASE4-MPS-20260726202343,ALT-BASELINE,,SKU-BIKE-ROAD-001,ROAD-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-0819,PHASE4-MPS-20260726202343,ALT-BASELINE,,SKU-BIKE-ROAD-001,ROAD-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-0820,PHASE4-MPS-20260726202343,ALT-BASELINE,,SKU-BIKE-ROAD-001,ROAD-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-0821,PHASE4-MPS-20260726202343,ALT-BASELINE,,SKU-BIKE-MT-001,MT-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-0822,PHASE4-MPS-20260726202343,ALT-BASELINE,,SKU-BIKE-MT-001,MT-OP-030,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-0823,PHASE4-MPS-20260726202343,ALT-BASELINE,,SKU-BIKE-MT-001,MT-OP-040,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-0824,PHASE4-MPS-20260726202343,ALT-BASELINE,,SKU-BIKE-MT-001,MT-OP-050,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-0825,PHASE4-MPS-20260726202343,ALT-BASELINE,,SKU-BIKE-MT-001,MT-OP-060,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
SALT-REV-0826,PHASE4-MPS-20260726202343,ALT-BASELINE,,SKU-BIKE-ROAD-001,ROAD-OP-020,WIP_SHORTAGE_OR_OVERFLOW,HIGH,WIP status WIP_SHORTAGE_RISK remains after advisory placement.,REVIEW_WIP_BUFFER,False,True
