planning_run_id,alternative_id,schedule_candidate_id,finished_sku,operation_id,operation_name,predecessor_operation_id,direct_input_wip_item_id,direct_input_wip_buffer_id,required_input_qty_per_output_unit,quantity_ratio_basis,requested_output_qty,predecessor_completed_qty_available,starting_accepted_wip_available,advisory_wip_produced_available,advisory_wip_already_drawn,total_input_qty_available,maximum_supported_output_qty,scheduled_output_qty,unscheduled_output_qty,quantity_flow_status,quantity_balance_check,quantity_balance_status,advisory_only_flag
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260720,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,MT-OP-010,WIP-MT-FRAME-TO-BRAKE,BUF-MT-FRAME-BRAKE,1.0,ASSUMED_ONE_TO_ONE,76.9741,61.0518,12.9482,61.0518,42.0,74.0,74.0,42.0,34.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260720,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,MT-OP-020,WIP-MT-FORK-READY,BUF-MT-FORK,1.0,ASSUMED_ONE_TO_ONE,76.9741,61.0518,51.9482,61.0518,60.0,113.0,113.0,60.0,16.9741,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260720,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,MT-OP-030,WIP-MT-WHEEL-SET-READY,BUF-MT-WHEEL,1.0,ASSUMED_ONE_TO_ONE,76.9741,42.0,78.0,42.0,60.0,120.0,113.0,60.0,16.9741,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260720,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,MT-OP-040,WIP-MT-BRAKE-SET-READY,BUF-MT-BRAKE,1.0,ASSUMED_ONE_TO_ONE,76.9741,42.0,78.0,42.0,60.0,120.0,113.0,60.0,16.9741,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260720,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,MT-OP-050,WIP-MT-FINAL-ASSEMBLY-READY,BUF-MT-ASM,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,0.0,60.0,60.0,60.0,60.0,60.0,16.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260720,SKU-BIKE-MT-001,MT-OP-070,Packaging,MT-OP-060,WIP-MT-QC-PASSED,BUF-MT-QC,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,0.0,60.0,60.0,60.0,60.0,60.0,16.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,,,,1.0,ASSUMED_ONE_TO_ONE,99.414,0.0,0.0,0.0,0.0,0.0,99.414,46.0005,53.4135,NO_INPUT_REQUIRED_FIRST_OPERATION,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,ROAD-OP-010,WIP-ROAD-FRAME-TO-WHEEL,BUF-ROAD-FRAME-WHEEL,1.0,ASSUMED_ONE_TO_ONE,99.414,46.0005,33.9995,46.0005,53.9995,80.0,80.0,53.9995,45.4145,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,ROAD-OP-010,WIP-ROAD-FRAME-TO-BRAKE,BUF-ROAD-FRAME-BRAKE,1.0,ASSUMED_ONE_TO_ONE,99.414,46.0005,31.9995,46.0005,53.9995,78.0,78.0,53.9995,45.4145,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,ROAD-OP-020,WIP-ROAD-WHEEL-SET-READY,BUF-ROAD-WHEEL,1.0,ASSUMED_ONE_TO_ONE,99.414,53.9995,66.0005,53.9995,60.0,120.0,120.0,60.0,39.414,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,ROAD-OP-030,WIP-ROAD-BRAKE-SET-READY,BUF-ROAD-BRAKE,1.0,ASSUMED_ONE_TO_ONE,99.414,53.9995,66.0005,53.9995,60.0,120.0,120.0,60.0,39.414,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,ROAD-OP-040,WIP-ROAD-FINAL-ASSEMBLY-READY,BUF-ROAD-ASM,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,0.0,60.0,60.0,60.0,60.0,60.0,39.414,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,ROAD-OP-050,WIP-ROAD-QC-PASSED,BUF-ROAD-QC,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,0.0,60.0,60.0,60.0,60.0,60.0,39.414,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,,,,1.0,ASSUMED_ONE_TO_ONE,76.9741,0.0,0.0,0.0,0.0,0.0,76.9741,42.0,34.9741,NO_INPUT_REQUIRED_FIRST_OPERATION,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,MT-OP-010,WIP-MT-FRAME-TO-FORK,BUF-MT-FRAME-FORK,1.0,ASSUMED_ONE_TO_ONE,76.9741,42.0,0.0,42.0,42.0,42.0,42.0,42.0,34.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,MT-OP-010,WIP-MT-FRAME-TO-WHEEL,BUF-MT-FRAME-WHEEL,1.0,ASSUMED_ONE_TO_ONE,76.9741,42.0,38.0,42.0,60.0,80.0,80.0,60.0,16.9741,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,MT-OP-010,WIP-MT-FRAME-TO-BRAKE,BUF-MT-FRAME-BRAKE,1.0,ASSUMED_ONE_TO_ONE,76.9741,42.0,32.0,42.0,60.0,74.0,74.0,60.0,16.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,MT-OP-020,WIP-MT-FORK-READY,BUF-MT-FORK,1.0,ASSUMED_ONE_TO_ONE,76.9741,42.0,53.0,42.0,60.0,95.0,95.0,60.0,16.9741,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,MT-OP-030,WIP-MT-WHEEL-SET-READY,BUF-MT-WHEEL,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,60.0,60.0,60.0,120.0,95.0,60.0,16.9741,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,MT-OP-040,WIP-MT-BRAKE-SET-READY,BUF-MT-BRAKE,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,60.0,60.0,60.0,120.0,95.0,60.0,16.9741,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,MT-OP-050,WIP-MT-FINAL-ASSEMBLY-READY,BUF-MT-ASM,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,0.0,60.0,60.0,60.0,60.0,60.0,16.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-070,Packaging,MT-OP-060,WIP-MT-QC-PASSED,BUF-MT-QC,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,0.0,60.0,60.0,60.0,60.0,60.0,16.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,,,,1.0,ASSUMED_ONE_TO_ONE,99.414,0.0,0.0,0.0,0.0,0.0,99.414,53.9995,45.4145,NO_INPUT_REQUIRED_FIRST_OPERATION,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,ROAD-OP-010,WIP-ROAD-FRAME-TO-WHEEL,BUF-ROAD-FRAME-WHEEL,1.0,ASSUMED_ONE_TO_ONE,99.414,53.9995,26.0005,53.9995,60.0,80.0,80.0,60.0,39.414,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,ROAD-OP-010,WIP-ROAD-FRAME-TO-BRAKE,BUF-ROAD-FRAME-BRAKE,1.0,ASSUMED_ONE_TO_ONE,99.414,53.9995,24.0005,53.9995,60.0,78.0,78.0,60.0,39.414,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,ROAD-OP-020,WIP-ROAD-WHEEL-SET-READY,BUF-ROAD-WHEEL,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,60.0,60.0,60.0,120.0,120.0,60.0,39.414,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,ROAD-OP-030,WIP-ROAD-BRAKE-SET-READY,BUF-ROAD-BRAKE,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,60.0,60.0,60.0,120.0,120.0,60.0,39.414,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,ROAD-OP-040,WIP-ROAD-FINAL-ASSEMBLY-READY,BUF-ROAD-ASM,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,0.0,60.0,60.0,60.0,60.0,60.0,39.414,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,ROAD-OP-050,WIP-ROAD-QC-PASSED,BUF-ROAD-QC,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,0.0,60.0,60.0,60.0,60.0,60.0,39.414,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,,,,1.0,ASSUMED_ONE_TO_ONE,76.9741,0.0,0.0,0.0,0.0,0.0,76.9741,60.0,16.9741,NO_INPUT_REQUIRED_FIRST_OPERATION,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,MT-OP-010,WIP-MT-FRAME-TO-FORK,BUF-MT-FRAME-FORK,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,0.0,60.0,60.0,60.0,60.0,60.0,16.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,MT-OP-010,WIP-MT-FRAME-TO-WHEEL,BUF-MT-FRAME-WHEEL,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,20.0,60.0,60.0,80.0,80.0,60.0,16.9741,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,MT-OP-010,WIP-MT-FRAME-TO-BRAKE,BUF-MT-FRAME-BRAKE,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,14.0,60.0,60.0,74.0,74.0,60.0,16.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,MT-OP-020,WIP-MT-FORK-READY,BUF-MT-FORK,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,35.0,60.0,60.0,95.0,95.0,60.0,16.9741,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,MT-OP-030,WIP-MT-WHEEL-SET-READY,BUF-MT-WHEEL,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,60.0,60.0,60.0,120.0,95.0,60.0,16.9741,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,MT-OP-040,WIP-MT-BRAKE-SET-READY,BUF-MT-BRAKE,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,60.0,60.0,60.0,120.0,95.0,60.0,16.9741,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,MT-OP-050,WIP-MT-FINAL-ASSEMBLY-READY,BUF-MT-ASM,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,0.0,60.0,60.0,60.0,60.0,60.0,16.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-070,Packaging,MT-OP-060,WIP-MT-QC-PASSED,BUF-MT-QC,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,0.0,60.0,60.0,60.0,60.0,60.0,16.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,,,,1.0,ASSUMED_ONE_TO_ONE,99.414,0.0,0.0,0.0,0.0,0.0,99.414,60.0,39.414,NO_INPUT_REQUIRED_FIRST_OPERATION,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,ROAD-OP-010,WIP-ROAD-FRAME-TO-WHEEL,BUF-ROAD-FRAME-WHEEL,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,20.0,60.0,60.0,80.0,80.0,60.0,39.414,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,ROAD-OP-010,WIP-ROAD-FRAME-TO-BRAKE,BUF-ROAD-FRAME-BRAKE,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,18.0,60.0,60.0,78.0,78.0,60.0,39.414,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,ROAD-OP-020,WIP-ROAD-WHEEL-SET-READY,BUF-ROAD-WHEEL,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,60.0,60.0,60.0,120.0,120.0,60.0,39.414,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,ROAD-OP-030,WIP-ROAD-BRAKE-SET-READY,BUF-ROAD-BRAKE,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,60.0,60.0,60.0,120.0,120.0,60.0,39.414,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,ROAD-OP-040,WIP-ROAD-FINAL-ASSEMBLY-READY,BUF-ROAD-ASM,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,0.0,60.0,60.0,60.0,60.0,60.0,39.414,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,ROAD-OP-050,WIP-ROAD-QC-PASSED,BUF-ROAD-QC,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,0.0,60.0,15.4128,60.0,60.0,15.4128,84.0012,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,,,,1.0,ASSUMED_ONE_TO_ONE,76.9741,0.0,0.0,0.0,0.0,0.0,76.9741,60.0,16.9741,NO_INPUT_REQUIRED_FIRST_OPERATION,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,MT-OP-010,WIP-MT-FRAME-TO-FORK,BUF-MT-FRAME-FORK,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,0.0,60.0,60.0,60.0,60.0,60.0,16.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,MT-OP-010,WIP-MT-FRAME-TO-WHEEL,BUF-MT-FRAME-WHEEL,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,20.0,60.0,60.0,80.0,80.0,60.0,16.9741,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,MT-OP-010,WIP-MT-FRAME-TO-BRAKE,BUF-MT-FRAME-BRAKE,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,14.0,60.0,60.0,74.0,74.0,60.0,16.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,MT-OP-020,WIP-MT-FORK-READY,BUF-MT-FORK,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,35.0,60.0,24.5212,95.0,95.0,24.5212,52.4529,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,MT-OP-030,WIP-MT-WHEEL-SET-READY,BUF-MT-WHEEL,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,60.0,60.0,24.5212,120.0,95.0,24.5212,52.4529,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,MT-OP-040,WIP-MT-BRAKE-SET-READY,BUF-MT-BRAKE,1.0,ASSUMED_ONE_TO_ONE,76.9741,60.0,60.0,60.0,24.5212,120.0,95.0,24.5212,52.4529,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,MT-OP-050,WIP-MT-FINAL-ASSEMBLY-READY,BUF-MT-ASM,1.0,ASSUMED_ONE_TO_ONE,76.9741,24.5212,0.0,24.5212,0.0,24.5212,24.5212,0.0,76.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-070,Packaging,MT-OP-060,WIP-MT-QC-PASSED,BUF-MT-QC,1.0,ASSUMED_ONE_TO_ONE,76.9741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9741,QUANTITY_FLOW_BLOCKED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,,,,1.0,ASSUMED_ONE_TO_ONE,99.414,0.0,0.0,0.0,0.0,0.0,99.414,60.0,39.414,NO_INPUT_REQUIRED_FIRST_OPERATION,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,ROAD-OP-010,WIP-ROAD-FRAME-TO-WHEEL,BUF-ROAD-FRAME-WHEEL,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,20.0,60.0,60.0,80.0,80.0,60.0,39.414,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,ROAD-OP-010,WIP-ROAD-FRAME-TO-BRAKE,BUF-ROAD-FRAME-BRAKE,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,18.0,60.0,60.0,78.0,78.0,60.0,39.414,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,ROAD-OP-020,WIP-ROAD-WHEEL-SET-READY,BUF-ROAD-WHEEL,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,60.0,60.0,0.0,120.0,120.0,0.0,99.414,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,ROAD-OP-030,WIP-ROAD-BRAKE-SET-READY,BUF-ROAD-BRAKE,1.0,ASSUMED_ONE_TO_ONE,99.414,60.0,60.0,60.0,0.0,120.0,120.0,0.0,99.414,FULL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,ROAD-OP-040,WIP-ROAD-FINAL-ASSEMBLY-READY,BUF-ROAD-ASM,1.0,ASSUMED_ONE_TO_ONE,99.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.414,QUANTITY_FLOW_BLOCKED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,ROAD-OP-050,WIP-ROAD-QC-PASSED,BUF-ROAD-QC,1.0,ASSUMED_ONE_TO_ONE,99.414,0.0,44.5872,0.0,0.0,44.5872,44.5872,0.0,99.414,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,,,,1.0,ASSUMED_ONE_TO_ONE,76.9741,0.0,0.0,0.0,0.0,0.0,76.9741,0.0,76.9741,NO_INPUT_REQUIRED_FIRST_OPERATION,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,MT-OP-010,WIP-MT-FRAME-TO-FORK,BUF-MT-FRAME-FORK,1.0,ASSUMED_ONE_TO_ONE,76.9741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9741,QUANTITY_FLOW_BLOCKED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,MT-OP-010,WIP-MT-FRAME-TO-WHEEL,BUF-MT-FRAME-WHEEL,1.0,ASSUMED_ONE_TO_ONE,76.9741,0.0,20.0,0.0,20.0,20.0,20.0,20.0,56.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
PHASE4-MPS-20260721170405,ALT-WIP,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,MT-OP-010,WIP-MT-FRAME-TO-BRAKE,BUF-MT-FRAME-BRAKE,1.0,ASSUMED_ONE_TO_ONE,76.9741,0.0,14.0,0.0,14.0,14.0,14.0,14.0,62.9741,PARTIAL_QUANTITY_SUPPORTED,0.0,BALANCED,True
