planning_run_id,period_start,period_end,component_sku,component_name,finished_sku,finished_product_name,mps_planned_production_qty,quantity_per_finished_unit,pegged_gross_component_requirement_qty,component_period_gross_requirement_qty,pegged_requirement_share_pct,component_period_net_requirement_qty,pegged_net_requirement_qty,pegging_type,source_phase,advisory_only_flag
PHASE4-MPS-20260628112806,2026-09-07,2026-09-13,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,SKU-BIKE-ROAD-001,Road Bike,99.414,2,198.828,198.828,1.0,198.828,198.828,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-14,2026-09-20,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,SKU-BIKE-MT-001,Mountain Bike,76.9741,1,76.9741,176.3881,0.43639055,176.3881,76.9741,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-14,2026-09-20,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,SKU-BIKE-ROAD-001,Road Bike,99.414,1,99.414,176.3881,0.56360945,176.3881,99.414,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-14,2026-09-20,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,SKU-BIKE-MT-001,Mountain Bike,76.9741,1,76.9741,176.3881,0.43639055,176.3881,76.9741,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-14,2026-09-20,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,SKU-BIKE-ROAD-001,Road Bike,99.414,1,99.414,176.3881,0.56360945,176.3881,99.414,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-14,2026-09-20,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,SKU-BIKE-MT-001,Mountain Bike,76.9741,1,76.9741,176.3881,0.43639055,176.3881,76.9741,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-14,2026-09-20,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,SKU-BIKE-ROAD-001,Road Bike,99.414,1,99.414,176.3881,0.56360945,176.3881,99.414,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-14,2026-09-20,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,SKU-BIKE-MT-001,Mountain Bike,76.9741,1,76.9741,76.9741,1.0,76.9741,76.9741,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-14,2026-09-20,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,SKU-BIKE-ROAD-001,Road Bike,99.414,1,99.414,99.414,1.0,99.414,99.414,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-14,2026-09-20,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-MT-001,Mountain Bike,76.9741,1,76.9741,176.3881,0.43639055,176.3881,76.9741,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-14,2026-09-20,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-ROAD-001,Road Bike,99.414,1,99.414,176.3881,0.56360945,176.3881,99.414,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-14,2026-09-20,SKU-COMP-TIRE-MT-29,Mountain Bike 29 Inch Tire,SKU-BIKE-MT-001,Mountain Bike,76.9741,2,153.9482,153.9482,1.0,153.9482,153.9482,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-14,2026-09-20,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,SKU-BIKE-ROAD-001,Road Bike,99.414,2,198.828,198.828,1.0,198.828,198.828,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-14,2026-09-20,SKU-COMP-WHEEL-MT-29,Mountain Bike 29 Inch Wheel,SKU-BIKE-MT-001,Mountain Bike,76.9741,2,153.9482,153.9482,1.0,153.9482,153.9482,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-14,2026-09-20,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,SKU-BIKE-ROAD-001,Road Bike,99.414,2,198.828,198.828,1.0,198.828,198.828,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-21,2026-09-27,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,SKU-BIKE-MT-001,Mountain Bike,76.9741,1,76.9741,176.3881,0.43639055,176.3881,76.9741,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-21,2026-09-27,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,SKU-BIKE-ROAD-001,Road Bike,99.414,1,99.414,176.3881,0.56360945,176.3881,99.414,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-21,2026-09-27,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,SKU-BIKE-MT-001,Mountain Bike,76.9741,1,76.9741,176.3881,0.43639055,176.3881,76.9741,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-21,2026-09-27,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,SKU-BIKE-ROAD-001,Road Bike,99.414,1,99.414,176.3881,0.56360945,176.3881,99.414,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-21,2026-09-27,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,SKU-BIKE-MT-001,Mountain Bike,76.9741,1,76.9741,176.3881,0.43639055,176.3881,76.9741,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-21,2026-09-27,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,SKU-BIKE-ROAD-001,Road Bike,99.414,1,99.414,176.3881,0.56360945,176.3881,99.414,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-21,2026-09-27,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,SKU-BIKE-MT-001,Mountain Bike,76.9741,1,76.9741,76.9741,1.0,76.9741,76.9741,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-21,2026-09-27,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,SKU-BIKE-ROAD-001,Road Bike,99.414,1,99.414,99.414,1.0,99.414,99.414,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-21,2026-09-27,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-MT-001,Mountain Bike,76.9741,1,76.9741,176.3881,0.43639055,176.3881,76.9741,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-21,2026-09-27,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-ROAD-001,Road Bike,99.414,1,99.414,176.3881,0.56360945,176.3881,99.414,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-21,2026-09-27,SKU-COMP-TIRE-MT-29,Mountain Bike 29 Inch Tire,SKU-BIKE-MT-001,Mountain Bike,76.9741,2,153.9482,153.9482,1.0,153.9482,153.9482,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-21,2026-09-27,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,SKU-BIKE-ROAD-001,Road Bike,99.414,2,198.828,198.828,1.0,198.828,198.828,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-21,2026-09-27,SKU-COMP-WHEEL-MT-29,Mountain Bike 29 Inch Wheel,SKU-BIKE-MT-001,Mountain Bike,76.9741,2,153.9482,153.9482,1.0,153.9482,153.9482,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-21,2026-09-27,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,SKU-BIKE-ROAD-001,Road Bike,99.414,2,198.828,198.828,1.0,198.828,198.828,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-28,2026-10-04,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,SKU-BIKE-MT-001,Mountain Bike,10.9963,1,10.9963,25.1983,0.43639055,25.1983,10.9963,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-28,2026-10-04,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,SKU-BIKE-ROAD-001,Road Bike,14.202,1,14.202,25.1983,0.56360945,25.1983,14.202,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-28,2026-10-04,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,SKU-BIKE-MT-001,Mountain Bike,10.9963,1,10.9963,25.1983,0.43639055,25.1983,10.9963,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-28,2026-10-04,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,SKU-BIKE-ROAD-001,Road Bike,14.202,1,14.202,25.1983,0.56360945,25.1983,14.202,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-28,2026-10-04,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,SKU-BIKE-MT-001,Mountain Bike,10.9963,1,10.9963,25.1983,0.43639055,25.1983,10.9963,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-28,2026-10-04,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,SKU-BIKE-ROAD-001,Road Bike,14.202,1,14.202,25.1983,0.56360945,25.1983,14.202,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-28,2026-10-04,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,SKU-BIKE-MT-001,Mountain Bike,10.9963,1,10.9963,10.9963,1.0,10.9963,10.9963,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-28,2026-10-04,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,SKU-BIKE-ROAD-001,Road Bike,14.202,1,14.202,14.202,1.0,14.202,14.202,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-28,2026-10-04,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-MT-001,Mountain Bike,10.9963,1,10.9963,25.1983,0.43639055,25.1983,10.9963,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-28,2026-10-04,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-ROAD-001,Road Bike,14.202,1,14.202,25.1983,0.56360945,25.1983,14.202,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-28,2026-10-04,SKU-COMP-TIRE-MT-29,Mountain Bike 29 Inch Tire,SKU-BIKE-MT-001,Mountain Bike,10.9963,2,21.9926,21.9926,1.0,21.9926,21.9926,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-28,2026-10-04,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,SKU-BIKE-ROAD-001,Road Bike,14.202,2,28.404,28.404,1.0,28.404,28.404,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-28,2026-10-04,SKU-COMP-WHEEL-MT-29,Mountain Bike 29 Inch Wheel,SKU-BIKE-MT-001,Mountain Bike,10.9963,2,21.9926,21.9926,1.0,21.9926,21.9926,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
PHASE4-MPS-20260628112806,2026-09-28,2026-10-04,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,SKU-BIKE-ROAD-001,Road Bike,14.202,2,28.404,28.404,1.0,28.404,28.404,SOFT_PEGGING_FINISHED_GOODS_DEMAND,PHASE4_MRP_COMPONENT_PERIOD_SOFT_PEGGING,True
