planning_run_id,node_id,node_type,schedule_candidate_id,finished_sku,operation_id,operation_name,workstation_id,workstation_name,proposed_start_datetime,proposed_end_datetime,critical_path_flag,slack_time_minutes,utilization_pct,bottleneck_status,material_readiness_status,wip_readiness_status,buffer_status,blocker_type,source_phase,advisory_only_flag
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260824-MT-OP-030,OPERATION,PSC-SKU-BIKE-MT-001-20260824,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,,2026-10-20T14:19,2026-10-22T13:35,True,0.0,63.2825,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260824-MT-OP-040,OPERATION,PSC-SKU-BIKE-MT-001-20260824,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,,2026-10-20T14:19,2026-10-22T10:14,False,8.206437,47.8625,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260824-MT-OP-050,OPERATION,PSC-SKU-BIKE-MT-001-20260824,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WS-FINAL-ASM,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260824-MT-OP-060,OPERATION,PSC-SKU-BIKE-MT-001-20260824,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260824-MT-OP-070,OPERATION,PSC-SKU-BIKE-MT-001-20260824,SKU-BIKE-MT-001,MT-OP-070,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260824-ROAD-OP-010,OPERATION,PSC-SKU-BIKE-ROAD-001-20260824,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260824-ROAD-OP-020,OPERATION,PSC-SKU-BIKE-ROAD-001-20260824,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260824-ROAD-OP-030,OPERATION,PSC-SKU-BIKE-ROAD-001-20260824,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,,,False,7.825185,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260824-ROAD-OP-040,OPERATION,PSC-SKU-BIKE-ROAD-001-20260824,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260824-ROAD-OP-050,OPERATION,PSC-SKU-BIKE-ROAD-001-20260824,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260824-ROAD-OP-060,OPERATION,PSC-SKU-BIKE-ROAD-001-20260824,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260831-MT-OP-010,OPERATION,PSC-SKU-BIKE-MT-001-20260831,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-10-01T08:00,2026-10-07T14:04,True,0.0,96.7716,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260831-MT-OP-020,OPERATION,PSC-SKU-BIKE-MT-001-20260831,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,WS-FORK-SUSP,,2026-10-07T14:04,2026-10-08T11:50,False,0.137604,34.5377,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260831-MT-OP-030,OPERATION,PSC-SKU-BIKE-MT-001-20260831,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260831-MT-OP-040,OPERATION,PSC-SKU-BIKE-MT-001-20260831,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,,,,False,8.206437,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260831-MT-OP-050,OPERATION,PSC-SKU-BIKE-MT-001-20260831,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WS-FINAL-ASM,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260831-MT-OP-060,OPERATION,PSC-SKU-BIKE-MT-001-20260831,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260831-MT-OP-070,OPERATION,PSC-SKU-BIKE-MT-001-20260831,SKU-BIKE-MT-001,MT-OP-070,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260831-ROAD-OP-010,OPERATION,PSC-SKU-BIKE-ROAD-001-20260831,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-10-12T12:09,2026-10-15T13:55,True,0.0,81.1107,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260831-ROAD-OP-020,OPERATION,PSC-SKU-BIKE-ROAD-001-20260831,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260831-ROAD-OP-030,OPERATION,PSC-SKU-BIKE-ROAD-001-20260831,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,,,False,7.825185,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260831-ROAD-OP-040,OPERATION,PSC-SKU-BIKE-ROAD-001-20260831,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260831-ROAD-OP-050,OPERATION,PSC-SKU-BIKE-ROAD-001-20260831,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260831-ROAD-OP-060,OPERATION,PSC-SKU-BIKE-ROAD-001-20260831,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260907-MT-OP-010,OPERATION,PSC-SKU-BIKE-MT-001-20260907,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-09-11T08:39,2026-09-14T12:53,True,0.0,79.139,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260907-MT-OP-020,OPERATION,PSC-SKU-BIKE-MT-001-20260907,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,WS-FORK-SUSP,,,,False,0.137604,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260907-MT-OP-030,OPERATION,PSC-SKU-BIKE-MT-001-20260907,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260907-MT-OP-040,OPERATION,PSC-SKU-BIKE-MT-001-20260907,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,,,,False,8.206437,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260907-MT-OP-050,OPERATION,PSC-SKU-BIKE-MT-001-20260907,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WS-FINAL-ASM,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260907-MT-OP-060,OPERATION,PSC-SKU-BIKE-MT-001-20260907,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260907-MT-OP-070,OPERATION,PSC-SKU-BIKE-MT-001-20260907,SKU-BIKE-MT-001,MT-OP-070,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260907-ROAD-OP-010,OPERATION,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260907-ROAD-OP-020,OPERATION,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260907-ROAD-OP-030,OPERATION,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,,,False,7.825185,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260907-ROAD-OP-040,OPERATION,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260907-ROAD-OP-050,OPERATION,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260907-ROAD-OP-060,OPERATION,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260914-MT-OP-010,OPERATION,PSC-SKU-BIKE-MT-001-20260914,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-09-14T12:53,2026-09-16T09:33,True,0.0,51.3801,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260914-MT-OP-020,OPERATION,PSC-SKU-BIKE-MT-001-20260914,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,WS-FORK-SUSP,,,,False,0.137604,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260914-MT-OP-030,OPERATION,PSC-SKU-BIKE-MT-001-20260914,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260914-MT-OP-040,OPERATION,PSC-SKU-BIKE-MT-001-20260914,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,,,,False,8.206437,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260914-MT-OP-050,OPERATION,PSC-SKU-BIKE-MT-001-20260914,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WS-FINAL-ASM,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260914-MT-OP-060,OPERATION,PSC-SKU-BIKE-MT-001-20260914,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260914-MT-OP-070,OPERATION,PSC-SKU-BIKE-MT-001-20260914,SKU-BIKE-MT-001,MT-OP-070,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260914-ROAD-OP-010,OPERATION,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260914-ROAD-OP-020,OPERATION,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260914-ROAD-OP-030,OPERATION,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,,,False,7.825185,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260914-ROAD-OP-040,OPERATION,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260914-ROAD-OP-050,OPERATION,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260914-ROAD-OP-060,OPERATION,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260921-MT-OP-010,OPERATION,PSC-SKU-BIKE-MT-001-20260921,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-10-20T14:19,2026-10-22T11:00,True,0.0,51.3801,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260921-MT-OP-020,OPERATION,PSC-SKU-BIKE-MT-001-20260921,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,WS-FORK-SUSP,,,,False,0.137604,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260921-MT-OP-030,OPERATION,PSC-SKU-BIKE-MT-001-20260921,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260921-MT-OP-040,OPERATION,PSC-SKU-BIKE-MT-001-20260921,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,,,,False,8.206437,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260921-MT-OP-050,OPERATION,PSC-SKU-BIKE-MT-001-20260921,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WS-FINAL-ASM,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260921-MT-OP-060,OPERATION,PSC-SKU-BIKE-MT-001-20260921,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
