planning_run_id,schedule_candidate_id,finished_sku,component_sku,required_qty,available_qty,mrp_period_status,period_gross_requirement_qty,period_net_requirement_qty,projected_component_ending_inventory,projected_component_shortage_qty,inventory_coverage_basis,supplier_coverage_status,material_readiness_status,material_blocker_flag,note_no_inventory_consumption_flag,note_no_inventory_reservation_flag,source_phase,advisory_only_flag
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,99.414,460.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,99.414,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,99.414,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,99.414,110.0,NET_REQUIREMENT_IDENTIFIED,99.414,99.414,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,99.414,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,198.828,315.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,198.828,240.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,99.414,460.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,99.414,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,99.414,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,99.414,110.0,NET_REQUIREMENT_IDENTIFIED,99.414,99.414,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,99.414,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,198.828,315.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,198.828,240.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,99.414,460.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,99.414,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,99.414,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,99.414,110.0,NET_REQUIREMENT_IDENTIFIED,99.414,99.414,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,99.414,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,198.828,315.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,198.828,240.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260817,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,99.414,460.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260817,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,99.414,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260817,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,99.414,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260817,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,99.414,110.0,NET_REQUIREMENT_IDENTIFIED,99.414,99.414,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260817,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,99.414,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260817,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,198.828,315.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260817,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,198.828,240.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260824,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,99.414,460.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260824,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,99.414,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260824,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,99.414,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260824,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,99.414,110.0,NET_REQUIREMENT_IDENTIFIED,99.414,99.414,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260824,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,99.414,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260824,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,198.828,315.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260824,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,198.828,240.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260831,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,99.414,460.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260831,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,99.414,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260831,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,99.414,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260831,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,99.414,110.0,NET_REQUIREMENT_IDENTIFIED,99.414,99.414,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260831,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,99.414,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260831,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,198.828,315.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260831,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,198.828,240.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,99.414,460.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,99.414,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,99.414,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,99.414,110.0,NET_REQUIREMENT_IDENTIFIED,99.414,99.414,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,99.414,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,198.828,315.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260907,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,198.828,240.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,99.414,460.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,99.414,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,99.414,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,99.414,110.0,NET_REQUIREMENT_IDENTIFIED,99.414,99.414,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,99.414,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,198.828,315.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260914,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,198.828,240.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,99.414,460.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,99.414,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,99.414,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,99.414,110.0,NET_REQUIREMENT_IDENTIFIED,99.414,99.414,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,99.414,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,198.828,315.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260921,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,198.828,240.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
